ID,ENTREZ_GENE_ID
1552772_at,338339
1552773_at,338339
1552774_a_at,9481
1552775_at,222545
1552777_a_at,135250
1552779_a_at,204962
1552782_at,204962
1552783_at,147687
1552785_at,163115
1552787_at,92797
1552788_a_at,92797
1552789_at,7095
1552790_a_at,7095
1552791_a_at,10345
1552792_at,122809
1552793_at,286122
1552794_a_at,284306
1552796_a_at,6492
1552797_s_at,150696
1552798_a_at,7099
1552799_at,203062
1552800_at,83451
1552801_at,92291
1552803_a_at,3925
1552804_a_at,114609
1552806_a_at,89790
1552807_a_at,89790
1552808_at,92949
1552809_at,5992
1552811_at,117166
1552812_a_at,29843
1552813_at,136259
1552814_a_at,136259
1552816_at,158046
1552818_a_at,680
1552819_at,257103 /// 102723489 /// 102725097
1552822_at,54495
1552825_at,252884
1552826_at,115111
1552827_s_at,115111
1552828_at,112574
1552829_at,
1552830_at,162517
1552833_at,192134
1552834_at,192134
1552835_at,163486
1552836_at,285267
1552837_at,22858
1552839_at,161142
1552841_s_at,79370
1552842_at,266722
1552843_at,10861
1552845_at,24146
1552846_s_at,115273
1552848_a_at,139411
1552849_at,130951
1552851_at,201516
1552852_a_at,201516
1552853_at,127731
1552854_a_at,127731
1552856_at,197196
1552857_a_at,3362
1552858_at,158809
1552860_at,162699 /// 728929 /// 100506888 /// 101060464 /// 101929858 /// 101930165 /// 101930171
1552862_at,284618
1552863_a_at,59285
1552865_a_at,160492
1552867_at,
1552868_at,148046
1552870_s_at,126859
1552872_at,80161
1552873_s_at,80161
1552875_a_at,131450
1552876_at,114042
1552877_s_at,114042
1552878_at,220202
1552879_a_at,220202
1552880_at,89866
1552882_a_at,139285
1552884_at,157848
1552885_a_at,157848
1552887_at,219793
1552889_a_at,90332
1552890_a_at,57010
1552892_at,115650
1552893_at,94032
1552895_a_at,149992
1552897_a_at,170850
1552898_a_at,170850
1552899_at,154089
1552900_a_at,154089
1552902_a_at,93986
1552903_at,124872
1552904_at,81832
1552906_at,158521
1552908_at,148823
1552910_at,114132
1552911_at,114132
1552912_a_at,149233
1552913_at,286514
1552914_a_at,80381
1552915_at,282616
1552917_at,282618
1552919_at,132989
1552921_a_at,63979
1552922_at,22999
1552923_a_at,57605
1552924_a_at,57605
1552925_at,57575
1552927_at,257397
1552928_s_at,257397
1552929_at,131890
1552930_at,79258
1552931_a_at,5151
1552932_at,171389
1552933_at,254268
1552935_at,203430
1552937_s_at,11277 /// 84126
1552938_at,85416
1552939_at,284
1552940_at,127670
1552942_at,149373
1552943_at,2565
1552944_a_at,56666
1552946_at,163071
1552947_x_at,163071
1552948_at,148870
1552950_at,161502
1552952_at,159162 /// 100652931
1552953_a_at,4761
1552954_at,439936
1552955_at,83655
1552957_at,1768
1552960_at,131578
1552961_at,
1552964_at,54777
1552965_a_at,93010
1552967_at,158506
1552969_a_at,9204
1552970_s_at,9204
1552971_at,137868
1552972_at,100507431
1552973_at,7484
1552974_at,
1552975_x_at,
1552976_at,
1552977_a_at,10695
1552978_a_at,9522
1552979_at,151477
1552980_at,3038
1552982_a_at,2249
1552985_at,169026
1552986_at,142937
1552987_a_at,439933
1552988_at,160140
1552990_at,284418
1552991_at,120065
1552993_at,143241
1552995_at,246778
1552997_a_at,132141
1552998_at,245938
1552999_a_at,280664
1553002_at,245908 /// 504180
1553003_at,5314
1553004_at,168507
1553006_at,139378
1553007_a_at,10178
1553009_s_at,254958
1553011_at,138474
1553013_at,129684
1553015_a_at,9401
1553016_at,165082
1553019_at,117532
1553020_at,140771
1553021_s_at,23299
1553022_at,114026
1553023_a_at,79400
1553024_at,282706
1553025_at,57211
1553027_a_at,56062
1553028_at,165829
1553030_a_at,6821
1553031_at,221393
1553032_at,133396
1553033_at,94122
1553034_at,10806
1553036_at,222611
1553037_a_at,6854
1553039_a_at,136371
1553041_at,170572
1553042_a_at,84807
1553043_a_at,146722
1553044_at,84694
1553045_at,7483
1553046_s_at,64090
1553047_at,8396
1553048_a_at,8396
1553051_s_at,113746
1553052_at,164237
1553053_at,256369
1553055_a_at,162394
1553057_at,89777
1553058_at,126326
1553059_at,114771
1553060_at,85481
1553061_at,89883
1553062_at,116255
1553063_at,27201
1553064_at,132243
1553066_at,134860
1553067_a_at,114814
1553069_at,
1553070_a_at,91977
1553071_a_at,91977
1553072_at,149428
1553074_at,140456
1553075_a_at,266553
1553076_at,266553
1553077_at,121214
1553078_at,120066
1553079_at,135644
1553080_at,286828
1553081_at,128488
1553082_at,155051
1553083_at,
1553084_at,147323
1553086_at,143501
1553087_at,84322
1553088_a_at,10018
1553089_a_at,10406
1553093_a_at,245932
1553094_at,255061 /// 729220
1553096_s_at,10018
1553099_at,200765
1553101_a_at,54890
1553102_a_at,26112
1553103_at,4799
1553105_s_at,1829
1553106_at,134553
1553107_s_at,134553
1553108_at,134553
1553111_a_at,89890
1553112_s_at,1024
1553113_s_at,1024
1553114_a_at,5753
1553115_at,85407
1553117_a_at,11329
1553118_at,117145
1553120_at,63967
1553122_s_at,57786
1553123_at,284403
1553125_x_at,284403
1553126_a_at,221074
1553127_a_at,165918
1553129_at,79987
1553130_at,652276
1553131_a_at,2626
1553132_a_at,123036
1553133_at,203228
1553134_s_at,203228
1553136_at,130535
1553137_s_at,8462
1553138_a_at,126549
1553139_s_at,55558
1553140_at,53918
1553141_at,144811
1553142_at,144811
1553145_at,202020
1553146_at,152405
1553147_at,202151
1553148_a_at,23161
1553150_at,221656
1553151_at,245972
1553153_at,245972
1553155_x_at,245972
1553156_at,89884
1553157_at,89884
1553158_at,84984
1553159_at,8701
1553162_x_at,148137
1553163_at,113622
1553165_at,11276
1553166_at,64403
1553167_a_at,51091
1553168_at,2901
1553169_at,164312
1553171_x_at,164312
1553172_at,27153
1553174_at,57158
1553175_s_at,8654
1553176_at,117157
1553177_at,117157
1553178_a_at,6753
1553179_at,171019
1553180_at,171019
1553181_at,64794
1553183_at,89766
1553185_at,158158
1553186_x_at,158158
1553188_s_at,117583
1553190_s_at,117583
1553191_at,667
1553192_at,126068
1553193_at,126068
1553194_at,257194
1553196_a_at,115352
1553197_at,138009
1553199_at,138009
1553202_at,219736
1553204_at,253868
1553205_at,253868
1553207_at,285598
1553208_s_at,
1553209_at,84900
1553211_at,162282
1553212_at,196374
1553213_a_at,196374
1553214_a_at,79741
1553215_s_at,79741
1553216_at,7592
1553217_s_at,7592
1553218_a_at,84450
1553219_a_at,9949
1553220_at,150864
1553221_at,147949
1553222_at,165140
1553224_at,7798
1553225_s_at,7626
1553226_at,145978
1553227_s_at,54014
1553228_at,220388
1553229_at,137209
1553232_at,151393
1553234_at,170692
1553235_at,56135
1553237_x_at,56135
1553238_a_at,147746
1553239_at,220108
1553241_at,286183
1553243_at,80760
1553244_at,2187
1553246_a_at,84197
1553247_a_at,163051
1553248_at,284001
1553249_at,27127
1553252_a_at,254065
1553253_at,92591
1553254_at,139599
1553255_at,147664
1553257_at,89792
1553258_at,146512
1553260_s_at,151254
1553261_x_at,151254
1553262_a_at,2837
1553263_at,124590
1553264_a_at,6853
1553265_at,151295
1553266_at,246175
1553267_a_at,246175
1553268_at,162494
1553269_at,255403
1553271_at,57609
1553272_at,206358
1553274_a_at,154007
1553275_s_at,
1553276_at,147741
1553277_at,25914
1553279_at,153579
1553280_at,150962
1553281_at,257068
1553282_at,150147
1553284_s_at,89782
1553285_s_at,144715
1553286_at,148254
1553288_a_at,222950
1553292_s_at,124923
1553293_at,117195
1553295_at,154664
1553296_at,84873
1553297_a_at,1441
1553298_at,146723
1553299_at,574029
1553300_a_at,160851
1553301_a_at,130827
1553303_at,123775
1553304_at,149986
1553306_at,841
1553310_at,151056
1553311_at,284756
1553313_s_at,6526
1553314_a_at,124602
1553315_at,200172
1553316_at,27197
1553317_s_at,27197
1553318_at,158787
1553319_at,27199
1553320_s_at,168448
1553321_a_at,27233
1553322_s_at,7003
1553323_a_at,117155 /// 440278 /// 101930343
1553325_at,134187
1553326_at,122042
1553327_a_at,222389
1553328_a_at,6571
1553329_at,136263
1553330_at,136263
1553333_at,126868
1553335_x_at,285696
1553336_a_at,166968
1553338_at,163859
1553340_s_at,83650 /// 146861 /// 646000
1553341_at,131669
1553344_at,65217
1553346_a_at,27327
1553347_s_at,3742
1553348_a_at,4799
1553349_at,196528
1553350_at,205147
1553351_at,161725
1553352_x_at,30816
1553354_a_at,
1553355_at,
1553356_at,
1553357_at,158696
1553359_at,80028
1553361_x_at,80028
1553362_at,1768
1553363_at,154386
1553364_at,285848
1553365_at,120863
1553366_s_at,51239 /// 200539
1553367_a_at,125965
1553369_at,199786
1553371_at,284656
1553372_at,
1553373_at,128025
1553374_at,55412
1553375_at,114781
1553376_a_at,126859
1553378_a_at,256957
1553380_at,165631
1553383_at,143872
1553385_at,84931
1553386_at,84879
1553387_at,472
1553388_at,221301
1553389_at,27031
1553390_at,285973
1553391_at,254158
1553392_at,146779 /// 102724660
1553394_a_at,7021
1553395_a_at,131450
1553396_a_at,152206
1553397_at,152206
1553398_at,
1553399_a_at,147081 /// 401884
1553400_a_at,147081 /// 401884
1553401_at,259249
1553402_a_at,3077
1553403_at,117579
1553405_a_at,64478
1553407_at,23499
1553409_at,80070
1553410_a_at,94160
1553411_s_at,27164
1553412_at,84871
1553413_at,80078
1553415_at,246213
1553417_at,283171
1553418_a_at,129684
1553420_at,150538
1553422_s_at,54715
1553423_a_at,146857
1553424_at,283461
1553425_at,149465
1553426_at,285668
1553427_at,170689
1553428_at,285780
1553429_at,158263
1553430_a_at,128178
1553432_s_at,146183 /// 653786 /// 101060424
1553433_at,203238
1553434_at,163720
1553435_at,147276
1553436_at,283463
1553437_at,127707
1553438_at,100505621
1553439_at,
1553440_at,147429
1553441_at,85445
1553442_a_at,85445
1553443_at,439941
1553444_a_at,148345
1553446_at,100996634
1553447_at,123624
1553448_at,285759
1553449_at,283860
1553450_s_at,283860
1553451_at,283847
1553452_at,283446
1553453_at,142686
1553454_at,126638
1553456_at,
1553457_at,100996279
1553458_at,196740
1553459_at,284992
1553460_at,285051
1553461_at,171483
1553462_at,
1553464_at,286023
1553465_a_at,221223
1553466_at,286464
1553467_at,347442 /// 439944 /// 101928481
1553468_at,100288805
1553470_at,8632
1553471_at,146861
1553472_at,150596
1553474_at,100288966
1553475_at,
1553478_at,283165
1553479_at,284339
1553482_at,145858
1553483_at,254187
1553484_at,144360
1553485_at,151278
1553486_a_at,284099
1553488_at,146279
1553489_a_at,146279
1553491_at,283455
1553492_a_at,5075
1553493_a_at,157739
1553494_at,157739
1553497_at,439916
1553498_at,
1553499_s_at,327657
1553500_at,26223
1553502_a_at,11217 /// 114299 /// 445815
1553504_at,117196
1553505_at,144568
1553506_at,130749
1553507_a_at,2830
1553508_at,259283
1553510_s_at,9125
1553511_at,125111
1553512_at,3228
1553513_at,55350
1553514_a_at,55350
1553515_at,150678
1553517_at,222894
1553518_at,170949 /// 100287083
1553519_at,246705
1553521_at,140596 /// 503618
1553523_at,338323
1553524_at,1607
1553525_at,126204
1553526_at,126205
1553527_at,338321
1553528_a_at,6877
1553529_at,80834
1553530_a_at,3688
1553531_at,5046
1553532_a_at,84905
1553533_at,56704
1553534_at,338322
1553535_a_at,5905
1553536_at,10150
1553537_at,319101
1553538_s_at,4512
1553539_at,121391
1553540_a_at,3177
1553541_at,4009
1553542_at,202243
1553544_at,83550
1553545_at,286676
1553546_at,
1553547_at,
1553549_at,317701
1553550_at,317705
1553551_s_at,4536
1553552_at,83551
1553553_at,259285
1553555_at,5726
1553556_at,259286
1553558_at,259287
1553559_at,134285
1553560_at,317703
1553561_at,259296
1553562_at,926 /// 100996919
1553564_at,140733
1553565_s_at,23576
1553566_at,196500
1553567_s_at,4508
1553568_a_at,3010
1553569_at,4513
1553570_x_at,4513
1553572_a_at,114757
1553573_s_at,1943
1553574_at,338376
1553575_at,4541
1553579_a_at,10407 /// 653423
1553581_s_at,285672
1553582_a_at,10407 /// 653423
1553583_a_at,7069
1553584_at,79742
1553585_a_at,4104 /// 100533997
1553586_at,283932
1553587_a_at,56655
1553588_at,4537 /// 30011
1553589_a_at,10158
1553590_at,100131997 /// 100289124
1553591_at,644165
1553592_x_at,644165
1553593_a_at,6887
1553594_a_at,3640
1553599_a_at,50511
1553600_at,259236
1553601_a_at,259236
1553602_at,118430
1553603_s_at,64225
1553604_at,154664
1553605_a_at,154664
1553607_at,571 /// 193629 /// 100379661
1553608_a_at,193629
1553611_s_at,283212
1553612_at,117608
1553613_s_at,2296
1553614_a_at,100128202 /// 101929344
1553618_at,129868 /// 653192
1553619_a_at,129868 /// 653192
1553620_at,287015
1553622_a_at,161835
1553623_at,84843
1553625_at,283742
1553626_a_at,124989
1553627_s_at,124989
1553629_a_at,153745
1553630_at,219621
1553633_s_at,150159 /// 101929373
1553634_a_at,285962
1553635_s_at,200132
1553636_at,145942
1553637_s_at,145942
1553639_a_at,133522
1553640_at,286046
1553641_a_at,114960
1553642_at,158055
1553644_at,161176
1553645_at,285025
1553646_at,139324
1553647_at,124359
1553651_at,162681
1553652_a_at,162681
1553654_at,255928
1553655_at,166979
1553656_at,6975
1553657_at,146177
1553658_at,150197
1553660_at,135458
1553661_a_at,135458
1553663_a_at,256933
1553666_at,91057
1553668_at,84859
1553670_at,92105
1553672_at,55740
1553673_at,140901
1553674_at,127255
1553675_at,89953
1553677_a_at,261726
1553678_a_at,3688
1553679_s_at,154807
1553681_a_at,5551
1553682_at,144699
1553683_s_at,144699
1553684_at,285755
1553685_s_at,6667
1553686_at,147339
1553688_at,131965
1553689_s_at,131965
1553690_at,151648
1553691_at,148789
1553693_s_at,84869
1553694_a_at,5286
1553695_a_at,79671
1553696_s_at,148266
1553697_at,126731
1553698_a_at,126731
1553701_a_at,150290
1553702_at,90874
1553703_at,163049
1553704_x_at,163049
1553705_a_at,1131
1553706_at,203100
1553708_at,84847
1553709_a_at,84950
1553710_at,152756
1553711_a_at,152756
1553713_a_at,121268
1553715_s_at,84331
1553717_at,27342 /// 154881
1553718_at,147694
1553719_s_at,147694
1553720_a_at,219287
1553721_at,220441
1553722_s_at,220441
1553723_at,222487
1553725_s_at,84146
1553726_s_at,221322
1553727_at,283358
1553728_at,254050
1553729_s_at,254050
1553730_x_at,254050
1553732_s_at,84902
1553734_at,122481
1553736_at,196441
1553739_at,3656
1553740_a_at,3656
1553741_at,148645
1553743_at,151194
1553746_a_at,283310
1553747_at,85009
1553749_at,143684
1553750_a_at,143684
1553752_at,128497
1553755_at,115861
1553756_at,84850
1553757_at,84223
1553759_at,254394
1553761_at,253143
1553764_a_at,84962
1553765_a_at,114792
1553768_a_at,285761
1553769_at,89886
1553770_a_at,89886
1553772_at,256356
1553775_at,152048
1553776_at,148581
1553778_at,155368
1553780_at,196872
1553781_at,92092
1553785_at,153020
1553787_at,219833
1553789_a_at,54058
1553792_at,84162
1553793_a_at,84162
1553794_at,161003
1553796_at,150622
1553797_a_at,150622
1553798_a_at,222235
1553799_at,196951
1553801_a_at,112487
1553802_a_at,6658
1553803_at,124783
1553804_a_at,124783
1553805_at,132200
1553808_a_at,159296
1553809_a_at,169693
1553810_a_at,57650
1553811_at,84983
1553812_at,79816
1553813_s_at,79816
1553815_a_at,170082
1553817_at,25812 /// 29774 /// 29797 /// 266697 /// 646074 /// 727983 /// 102725315
1553818_x_at,25812 /// 29774 /// 29797 /// 266697 /// 646074 /// 727983 /// 102725315
1553821_at,283450
1553822_at,132112
1553823_a_at,132112
1553826_a_at,146325
1553828_at,120400
1553829_at,285154
1553830_s_at,4101 /// 266740
1553831_at,140564
1553832_at,246704
1553834_at,256076
1553835_a_at,256076
1553837_at,192111
1553838_at,152940
1553839_at,91050
1553840_a_at,91050
1553842_at,139105
1553843_at,256815
1553844_a_at,256815
1553845_x_at,256815
1553846_at,220082
1553847_a_at,220082
1553849_at,137196
1553850_at,114041
1553851_at,121599
1553852_at,157680
1553856_s_at,27334
1553857_at,283284
1553858_at,79842
1553859_at,7166
1553860_at,149095
1553861_at,255394
1553863_at,57705
1553864_at,2849
1553865_a_at,2849
1553868_a_at,285600
1553869_at,143686
1553871_at,255193
1553872_at,256302
1553873_at,257240
1553874_a_at,84891
1553875_s_at,84891
1553876_at,154075
1553878_at,137362
1553879_a_at,137362
1553880_at,170393
1553881_at,84849
1553882_at,
1553883_at,7652
1553885_x_at,7652
1553886_at,255101
1553887_at,284369
1553888_at,160287
1553889_at,117194
1553890_s_at,126147
1553891_at,128209
1553893_at,126402
1553894_at,160857
1553895_at,160298
1553898_a_at,222029
1553900_s_at,25812 /// 29774 /// 29797
1553901_x_at,90649
1553905_at,170063
1553906_s_at,221472
1553907_a_at,161829
1553909_x_at,55719
1553910_at,148545
1553911_at,100130934
1553912_at,285492
1553914_at,162137
1553915_at,283080
1553917_at,200576
1553918_at,150135
1553919_at,157927
1553920_at,158401
1553923_at,283238
1553924_at,116123
1553927_at,202865
1553928_at,255520
1553929_at,125981
1553930_at,134864
1553931_at,202459
1553934_at,221241
1553935_at,85003
1553936_a_at,85003
1553938_a_at,202374
1553940_a_at,123355
1553943_at,171391
1553944_at,4253 /// 117153
1553945_at,122876
1553946_at,117159
1553947_at,118460
1553949_at,440073
1553952_at,131540
1553954_at,199857
1553955_at,129285
1553956_at,65062
1553957_at,163050
1553959_a_at,126792
1553960_at,90203
1553961_s_at,90203
1553962_s_at,388
1553963_at,388
1553965_x_at,388
1553967_at,113179
1553968_a_at,113179
1553970_s_at,1056
1553971_a_at,352954
1553972_a_at,875
1553973_a_at,404203
1553974_at,128977
1553976_a_at,25911
1553977_a_at,51302
1553978_at,729991
1553979_at,7675
1553982_a_at,338382
1553983_at,1841
1553984_s_at,1841
1553986_at,158158
1553987_at,51275
1553989_a_at,245973
1553990_at,283870
1553991_s_at,54621 /// 101928274
1553992_s_at,10230
1553993_s_at,81857 /// 102465480
1553994_at,4907
1553995_a_at,4907
1553997_a_at,253982
1553998_at,63947 /// 728656
1554001_at,4591
1554003_at,64283
1554004_a_at,64283
1554006_a_at,3993
1554007_at,
1554008_at,9180
1554010_at,3340
1554012_at,340419
1554014_at,1106
1554015_a_at,1106
1554016_a_at,79650
1554017_at,11066 /// 353116
1554018_at,10457
1554019_s_at,285753
1554020_at,636
1554021_a_at,7559
1554022_at,152206
1554023_s_at,152206
1554026_a_at,4651
1554027_a_at,8671
1554029_a_at,9652
1554030_at,411
1554032_at,411
1554033_at,55691
1554034_a_at,55691
1554036_at,9841
1554037_a_at,9841
1554038_at,55132
1554039_at,80017
1554041_at,100288797
1554042_s_at,100288797
1554043_a_at,
1554044_a_at,56246
1554045_at,7572
1554047_at,10190
1554049_s_at,50717
1554050_at,27293
1554052_at,23019
1554053_at,10558
1554057_at,645676
1554059_at,6419
1554060_s_at,6419
1554062_at,7499
1554063_at,100533106
1554065_at,89853
1554067_at,144577
1554068_s_at,144577
1554069_at,2046
1554071_at,159989
1554072_s_at,159989
1554074_s_at,200172
1554076_s_at,219902
1554077_a_at,79639
1554078_s_at,9093
1554079_at,374378
1554080_at,9125
1554082_a_at,79707
1554084_a_at,79707
1554085_at,317781
1554086_at,10426
1554089_s_at,51119 /// 155370
1554091_a_at,114609
1554093_a_at,10302
1554094_at,957
1554095_at,155435
1554096_a_at,155435
1554097_a_at,554202
1554098_at,169981
1554099_a_at,169981
1554101_a_at,84899
1554102_a_at,84899
1554103_at,
1554105_at,84548
1554106_at,65065
1554108_at,
1554110_at,64866
1554112_a_at,9706
1554113_a_at,9498
1554114_s_at,85464
1554115_at,133874
1554116_s_at,57097
1554117_at,160777
1554119_at,79650
1554121_at,51144
1554122_a_at,51144
1554125_a_at,22829
1554126_at,253827
1554127_s_at,253827
1554128_at,149685
1554129_a_at,149685
1554131_at,54462
1554132_a_at,54462
1554133_at,55680
1554140_at,79819
1554141_s_at,79819
1554142_at,283507
1554143_a_at,283507
1554145_a_at,129285
1554147_s_at,89876
1554148_a_at,9197
1554149_at,56650
1554151_at,4967
1554152_a_at,4967
1554153_a_at,51317
1554154_at,54834
1554155_at,79648
1554156_a_at,90199
1554157_a_at,90199
1554158_at,10771
1554159_a_at,10771
1554160_a_at,55663
1554161_at,9481
1554163_at,117581
