ID,ENTREZ_GENE_ID
32942_at,29906
32943_at,1621
32944_at,6091
32945_i_at,4153
32946_r_at,4153
32947_at,6335
32948_at,7399
32949_at,10281
32950_at,11281
32951_g_at,11281
32952_at,11281
32953_at,921
32954_at,55183 /// 101929336
32955_at,51499
32956_at,124152
32957_g_at,124152
32958_at,124152
32959_at,525
32960_at,6608
32961_at,10260
32962_at,1491
32963_s_at,58528
32964_at,2015
32965_f_at,3304
32966_at,319
32967_at,9214
32968_s_at,23544
32969_r_at,7425
32970_f_at,22927
32971_at,9413
32972_at,27035
32973_s_at,27035
32974_at,23404
32975_g_at,23404
32976_s_at,7552
32977_at,9750
32978_g_at,9750
32979_at,2549
32980_f_at,8339 /// 8343 /// 8344 /// 8346 /// 8347
32981_at,6550
32982_at,
32983_at,147
32984_s_at,1187 /// 1188
32985_at,6299
32986_s_at,4093
32987_at,2491
32988_at,1187
32989_at,5989
32990_at,6538
32991_f_at,266
32992_at,
32993_s_at,51364
32994_at,51666
32995_at,51666
32996_g_at,51666
32997_at,8712
32998_at,886
32999_at,631
329_s_at,4926
33000_at,26762
33001_s_at,9333
33002_at,8440
33003_at,101930392
33004_g_at,8440 /// 101930392
33005_at,
33006_at,27290
33007_at,63928
33008_at,26648
33009_at,4214
33010_at,6527
33011_at,23620
33012_at,944
33013_at,5161
33014_at,7975
33015_at,
33016_at,222642
33017_at,2822
33018_at,8354
33019_at,5071
33020_at,4010
33021_at,
33022_at,8608
33023_at,8336
33024_at,1215
33025_at,27296
33026_at,
33027_at,79933 /// 119016 /// 119385 /// 399761 /// 414189 /// 414224 /// 642517 /// 653268 /// 728127 /// 729092 /// 101060581
33028_at,9152
33029_at,242
33030_at,3007
33031_at,
33032_r_at,
33033_at,534
33034_at,9028
33035_at,261726
33036_at,8989
33037_at,56548
33038_at,
33039_at,50852
33040_at,54346
33041_at,10052
33042_r_at,
33043_at,9098
33044_f_at,2016
33045_r_at,2016
33046_f_at,2016
33047_at,10018
33048_at,54550
33049_at,8294 /// 8359 /// 8360 /// 8361 /// 8362 /// 8363 /// 8364 /// 8365 /// 8366 /// 8367 /// 8368 /// 8370 /// 121504 /// 554313
33050_at,1816 /// 1818 /// 101060524
33051_at,2569
33052_at,8399 /// 100652777
33053_at,
33054_at,55567
33055_at,9420
33056_at,9941
33057_g_at,9941
33058_at,9119
33059_at,25859
33060_g_at,25859
33061_at,750
33062_at,147694
33063_at,2811
33064_at,786
33065_at,57338
33066_at,5787
33067_at,3024
33068_f_at,7366
33069_f_at,7366
33070_at,3061
33071_at,26212
33072_at,3062
33073_at,5063
33074_g_at,5063
33075_at,5063
33076_at,
33077_at,
33078_at,390999
33079_at,10228
33080_s_at,5909
33081_at,
33082_at,8515
33083_at,57242
33084_at,10814
33085_at,5133
33086_at,5626
33087_s_at,3756
33088_at,3756
33089_s_at,1943
33090_at,1943
33091_at,3239
33092_at,2359
33093_at,8807
33094_s_at,8419
33095_i_at,8419
33096_r_at,8419
33097_at,1053
33098_at,1232
33099_at,2527
330_s_at,7277
33100_at,4889
33101_g_at,26998
33102_at,120
33103_s_at,120
33104_at,58473
33105_at,58473
33106_at,10062
33107_at,4591
33108_i_at,6657
33109_f_at,6657
33110_at,6657
33111_at,27246
33112_at,11126
33113_at,10370
33114_f_at,
33115_at,3223
33116_f_at,6206
33117_r_at,6206
33118_at,7869 /// 102465526
33119_at,54463
33120_at,6001
33121_g_at,6001
33122_at,6001
33123_at,57215
33124_at,7444
33125_at,55120
33126_at,55830
33127_at,4017
33128_s_at,1474
33129_at,1474
33130_at,3231
33131_at,6659
33132_at,29894 /// 100126351 /// 100302196 /// 102466749
33133_at,2314
33134_at,109
33135_at,6573 /// 101928717
33136_at,7329
33137_at,8425
33138_at,
33139_s_at,4291
33140_at,11041
33141_at,3292
33142_at,2863
33143_s_at,9123 /// 102465472
33144_at,1453
33145_at,2175
33146_at,4170
33147_at,51663
33148_at,51663
33149_at,10978
33150_at,57050
33151_s_at,57050
33152_at,382
33153_at,240
33154_at,5692
33155_at,3425
33156_at,3425
33157_at,3642
33158_at,3730
33159_at,4901
33160_at,4901
33161_at,124565
33162_at,3643
33163_r_at,2730
33164_at,10420
33165_at,114034
33166_at,8717
33167_r_at,159
33168_at,283537
33169_at,4756
33170_at,23341
33171_s_at,55752
33172_at,55752
33173_g_at,55752
33174_s_at,
33175_at,585
33176_at,83475
33177_at,83475
33178_at,182
33179_at,5504
33180_at,5504
33181_at,5515
33182_at,4915
33183_at,2584
33184_at,2978
33185_at,23155
33186_i_at,339005 /// 440253
33187_r_at,339005 /// 440253
33188_at,23759
33189_at,
33190_g_at,
33191_at,55719
33192_g_at,55719
33193_at,55062
33194_at,9125
33195_at,1723
33196_at,4798
33197_at,4647
33198_at,23568
33199_at,51761
331_at,4137
33200_at,3996
33201_at,
33202_f_at,2395
33203_s_at,2297
33204_at,
33205_at,8464
33206_at,92154
33207_at,10658
33208_at,5611
33209_at,7528
33210_at,7528
33211_at,6238
33212_at,6238
33213_g_at,6238
33214_at,6183
33215_g_at,6183
33216_at,6183
33217_at,
33218_at,2064
33219_at,23032
33220_at,7741
33221_at,22976
33222_at,8324
33223_at,23031
33224_at,50626
33225_at,50626
33226_at,23030
33227_at,3588
33228_g_at,3588
33229_at,6197
33230_at,27339
33231_at,27339
33232_at,1396
33233_at,23029 /// 51742
33234_at,23029 /// 51742
33235_at,89795
33236_at,5920
33237_at,9879
33238_at,3932
33239_at,201134
33240_at,23024
33241_at,9848 /// 101928198
33242_at,90121
33243_at,25816
33244_at,1124
33245_at,5603
33246_at,
33247_at,10213
33248_at,3207
33249_at,4306
33250_at,9277
33251_at,23023
33252_at,4172
33253_at,9830
33254_at,7813
33255_at,4678
33256_at,8604
33257_at,1743
33258_g_at,1743
33259_at,6407
33260_at,6654
33261_at,3123 /// 3125 /// 3127 /// 100996809
33262_at,8034
33263_at,55556
33264_at,55556
33265_at,5828
33266_at,9212
33267_at,10396
33268_at,8242
33269_at,9091
33270_i_at,1657
33271_r_at,1657
33272_at,6288
33273_f_at,3537
33274_f_at,3537
33275_at,2002
33276_at,10129
33277_at,8898
33278_at,6296
33279_s_at,6296
33280_r_at,6296
33281_at,9641
33282_at,3898
33283_at,409
33284_at,4353
33285_i_at,80143
33286_at,2021
33287_at,51490
33288_i_at,10127 /// 283876
33289_f_at,10127 /// 283876
33290_at,3633
33291_at,10125
33292_at,10126
33293_at,23017
33294_at,23016
33295_at,2532
33296_at,26035
33297_at,221443
33298_at,6801
33299_at,166647
332_at,7597
33300_at,984 /// 728642
33301_g_at,984 /// 728642
33302_at,8082
33303_at,8082
33304_at,3669
33305_at,1992
33306_at,7572
33307_at,27341
33308_at,2990
33309_at,51099
33310_at,51099
33311_at,1409 /// 102724652
33312_at,1409
33313_g_at,1409 /// 102724652
33314_at,2639
33315_at,6936
33316_at,9760
33317_at,1022
33318_at,10150
33319_at,8312
33320_at,10866
33321_r_at,7177 /// 64499
33322_i_at,2810
33323_r_at,2810
33324_s_at,983
33325_at,6196
33326_at,23011
33327_at,745
33328_at,57493
33329_at,4782
33330_at,8218
33331_at,7851
33332_at,94009 /// 253190
33333_at,26034
33334_at,97
33335_at,91949
33336_at,6521
33337_at,8560
33338_at,6772
33339_g_at,6772
33340_at,9867
33341_at,2782
33342_at,10073
33343_at,9604
33344_at,9282
33345_at,3797
33346_r_at,7283
33347_at,6048 /// 286140
33348_at,6938
33349_at,3842
33350_s_at,11152
33351_at,10289
33352_at,8349
33353_at,107
33354_at,64750
33355_at,5087
33356_at,55534
33357_at,10787
33358_at,57460
33359_at,23284
33360_at,22992
33361_at,26580 /// 100534595
33362_at,10602
33363_at,27102
33364_at,9659
33365_at,22893
33366_at,27352
33367_s_at,51582
33368_at,51582
33369_at,6307
33370_r_at,6307
33371_s_at,11031
33372_at,11031
33373_at,8880
33374_at,717
33375_at,4646
33376_at,
33377_at,7448 /// 645832
33378_at,25836
33379_at,117178
33380_at,11044
33381_at,8202
33382_at,27163
33383_f_at,6439
33384_at,831
33385_g_at,831
33386_at,3005
33387_at,8522
33388_at,113419
33389_at,1595 /// 401387
33390_at,968
33391_r_at,968 /// 26781 /// 101928634
33392_at,26100
33393_at,11269
33394_at,55308
33395_at,26099
33396_at,2950
33397_at,10423
33398_at,22985
33399_at,171546
333_s_at,5937
33400_r_at,171546
33401_at,5648
33402_at,11015
33403_at,26097
33404_at,10486
33405_at,10486
33406_at,25776
33407_at,22982
33408_at,22982
33409_at,2286
33410_at,3655
33411_g_at,3655
33412_at,3956
33413_at,7803
33414_at,23420 /// 283820 /// 408050 /// 101060373
33415_at,4831 /// 654364
33416_at,22980
33417_at,22930
33418_at,22930
33419_at,8539
33420_g_at,8539
33421_s_at,6309
33422_at,6396
33423_g_at,6396
33424_at,6184
33425_at,10155
33426_at,1114
33427_s_at,8455
33428_s_at,8455
33429_at,25941
33430_at,25941
33431_at,2331
33432_at,112950
33433_at,25940
33434_at,10282
33435_r_at,10282
33436_at,6662
33437_at,24140
33438_at,23558
33439_at,150094
33440_at,6935 /// 100996668
33441_at,6988
33442_at,158471
33443_at,57515
33444_at,4077
33445_at,18
33446_at,18
33447_at,10627
33448_at,6692
33449_at,5688
33450_at,51412
33451_s_at,6146
33452_at,5327
33453_at,26469
33454_at,375790
33455_at,229
33456_at,22919
33457_at,23272
33458_r_at,801 /// 805 /// 808
33459_at,
33460_at,5028
33461_at,10371
33462_at,9934
33463_at,7498
33464_at,
33465_at,155
33466_at,90355
33467_at,10871
33468_at,1829
33469_r_at,10878
33470_at,80852
33471_g_at,80852
33472_at,2329
33473_at,27098
33474_at,2735
33475_at,8502
33476_at,10876
33477_at,142684
33478_at,7142
33479_g_at,7142
33480_at,4295
33481_at,
33482_at,4654
33483_at,10874
33484_at,6045
33485_at,6124 /// 595097 /// 595098 /// 595099 /// 595100
33486_at,
33487_at,3242
33488_at,7098
33489_at,7032
33490_at,7294
33491_at,6476
33492_at,10650
33493_at,10650
33494_at,2110
33495_at,8499
33496_at,186
33497_at,6340
33498_at,5969
33499_s_at,3492 /// 3493 /// 3494
334_s_at,7432
33500_i_at,3492 /// 3493 /// 3494
33501_r_at,3492 /// 3493 /// 3494
33502_at,
33503_at,23746
33504_at,11249
33505_at,5918
33506_at,3631
33507_g_at,3631
33508_at,3631
33509_at,2911
33510_s_at,2911
33511_at,7634
33512_at,2981
33513_at,6504
33514_at,814
33515_at,6953
33516_at,3045
33517_f_at,4102 /// 4105
33518_f_at,4101 /// 266740
33519_at,130
33520_at,2155
33521_at,495
33522_at,434
33523_at,248
33524_at,1399
33525_at,4887
33526_at,4887
33527_at,3760
33528_at,9834
33529_at,131
33530_at,1088
33531_at,3824
33532_at,8092
33533_at,11080
33534_at,11082
33535_at,5023
33536_at,5593
33537_at,3882
33538_at,283652
33539_at,50804
33540_at,
33541_s_at,3904
33542_at,140883
33543_s_at,5411
33544_at,8633
33545_at,6329
33546_at,6698
33547_i_at,2524
33548_f_at,2524
33549_at,623
33550_at,3358
33551_s_at,3358
33552_at,6579
33553_r_at,1235
33554_at,100129973
33555_at,23547
33556_at,11153
33557_at,25770
33558_at,6910
33559_at,5753
33560_at,
33561_at,1285
33562_g_at,1285
33563_s_at,1285
33564_at,173
33565_at,7252
33566_at,169841
33567_at,7432
33568_at,1143
33569_at,10462
33570_at,1482
33571_at,5260
33572_at,7718
33573_at,339
33574_at,10665
33575_at,10666
33576_at,26050
33577_at,3199
33578_at,8326
33579_i_at,8484
33580_r_at,8484
33581_at,27303
33582_s_at,27303
33583_r_at,27303
33584_at,8999
33585_at,
33586_at,
33587_f_at,3752
33588_at,80342
33589_at,
33590_at,
33591_at,
33592_at,51043
33593_at,9085 /// 9426 /// 203611 /// 253175
33594_at,27121
33595_r_at,5897
33596_at,50859
33597_at,7691
33598_r_at,114548
33599_at,27314
335_r_at,8175
33600_at,10750
33601_at,91752
33602_at,8698
33603_at,215
33604_at,8471
33605_at,4821
33606_g_at,4821
33607_at,3354
33608_at,58530 /// 259215
33609_at,58530 /// 259215
33610_at,9073
33611_g_at,9073
33612_at,64135
33613_at,3492
33614_at,6142 /// 26780
33615_at,8387
33616_at,7597
33617_s_at,7597
33618_at,7266
33619_at,6207 /// 85388 /// 100508408
33620_at,3213
33621_at,6928
33622_at,775
33623_g_at,775
33624_at,777
33625_g_at,777
33626_at,777
33627_at,5293
33628_g_at,5293
33629_at,11060
33630_s_at,6712
33631_at,10907
33632_g_at,10907
33633_at,5032 /// 692312
33634_at,5205
33635_at,10672
33636_at,1485 /// 246100
33637_g_at,1485 /// 30848 /// 246100
33638_at,2065
33639_g_at,2065
33640_at,199
33641_g_at,199
33642_s_at,6535
33643_at,4610
33644_at,4199
33645_at,2760
33646_g_at,2760
33647_s_at,2760
33648_at,157697
33649_at,7903
33650_at,55661
33651_at,343
33652_at,8748
33653_at,4617
33654_at,129025
33655_f_at,6757 /// 10214 /// 727837
33656_at,6167
33657_at,6164
33658_at,7678
33659_at,1072
33660_at,6083 /// 6125
33661_at,388650
33662_at,84140
33663_at,84140
33664_g_at,84140
33665_s_at,1438
33666_at,3183
33667_at,5478 /// 101060363
33668_at,6136
33669_at,5992
33670_at,2099
33671_f_at,2543 /// 2574 /// 2576 /// 2577 /// 2578 /// 2579 /// 26748 /// 26749 /// 645051 /// 645073 /// 729396 /// 729408 /// 729422 /// 729428 /// 729431 /// 729442 /// 729447 /// 100008586 /// 100101629 /// 100132399
33672_f_at,7367
33673_r_at,7367
33674_at,6159
33675_at,5453
33676_at,6160
33677_at,6152
33678_i_at,10383
33679_f_at,10383
33680_f_at,2543 /// 2574 /// 2576 /// 2577 /// 2578 /// 2579 /// 26748 /// 26749 /// 645051 /// 645073 /// 729396 /// 729408 /// 729422 /// 729428 /// 729431 /// 729442 /// 729447 /// 100008586 /// 100101629 /// 100132399 /// 102724473
33681_at,871
33682_at,2825
33683_at,55000
33684_at,7482
33685_at,148229
33686_at,10816
33687_at,100462953
33688_at,2637
33689_s_at,1652 /// 100037417
33690_at,91694
33691_at,645961
33692_at,
33693_at,1830
33694_at,5239
33695_at,255057
33696_at,255057
33697_at,5027
33698_at,22897
33699_at,5225
336_at,6915
33700_at,10253
33701_at,5053 /// 101929036
33702_f_at,5105
33703_f_at,5105
33704_at,9875
33705_at,5142
33706_at,9092
33707_at,8605
33708_at,8501
33709_at,5152
33710_at,10162
33711_at,5443
33712_at,25830
33713_at,10245
33714_at,3149
33715_r_at,2966 /// 653238 /// 728340 /// 730394
33716_at,57403
33717_at,
33718_at,58525
33719_at,11346
33720_at,56902
33721_at,1244
33722_at,8455
33723_at,9527
33724_at,672
33725_at,4130
33726_at,5433
33727_r_at,8771 /// 100533107
33728_at,8927
33729_at,9016
33730_at,9052
33731_at,9056
33732_at,9179
33733_at,9429
33734_at,27042
33735_at,23544
33736_at,9399
33737_f_at,400410
33738_r_at,10588 /// 400410 /// 100528021
33739_at,400410
33740_at,10712
33741_at,51606
33742_f_at,51606
33743_at,26033
33744_at,50628
33745_at,5261
33746_at,11319
33747_s_at,6080 /// 8420
33748_at,23526
33749_at,11257
33750_at,10076
33751_at,10239 /// 100526783
33752_at,10625
33753_at,23002
33754_at,7080
33755_at,26031
33756_at,8639
33757_f_at,5680
33758_f_at,5680
33759_at,669
33760_at,5195
33761_s_at,57234 /// 157769
33762_r_at,57234
33763_at,388685
33764_at,9568
33765_at,
33766_at,7433
33767_at,4744
33768_at,1762
33769_at,9019
33770_at,1147
33771_at,23507
33772_at,5734
33773_at,8028
33774_at,841
33775_s_at,841
33776_at,25950
33777_at,6916
33778_at,25771
33779_at,6843
33780_at,6843
33781_s_at,9040
33782_r_at,9040
33783_at,5364
33784_at,7186
33785_at,576
33786_r_at,9731
33787_at,9891
33788_at,9583
33789_at,6359
33790_at,6358 /// 348249
33791_at,10301
33792_at,8000
33793_at,6942
33794_g_at,6942
33795_at,6942
33796_at,10124
33797_at,10199
33798_at,23293
33799_at,6478
337_at,8505
33800_at,115
33801_at,10421
33802_at,3162
33803_at,7056
33804_at,2185
33805_at,9857
33806_at,64771
33807_at,22874
33808_at,7005
33809_at,2770
33810_at,8295
33811_at,9236 /// 100533483
33812_at,8728
33813_at,7133
33814_at,10298
33815_at,7372
33816_at,4650
33817_at,220988
33818_at,7415
33819_at,3945
33820_g_at,3312 /// 85389 /// 85390
33821_at,60481
33822_at,4926
33823_at,950
33824_at,3856
33825_at,12
33826_at,25792
33827_at,10443
33828_at,6605
33829_at,54741
33830_at,54741
33831_at,1387
33832_at,2537
33833_at,6709
33834_at,6387
33835_at,23270
33836_at,9284 /// 23117 /// 283970 /// 339044 /// 399491 /// 440345 /// 613037 /// 642778 /// 642799 /// 728734 /// 728741 /// 728888 /// 100132247 /// 100288332 /// 100507607 /// 101059938 /// 101059953 /// 101060275 /// 101929910
33837_at,6731
33838_at,7917
33839_at,3709
33840_at,7163
33841_at,80256
33842_at,80256
33843_g_at,80256
33844_at,9125
33845_at,
33846_at,
33847_s_at,1027
33848_r_at,1027
33849_at,10135
33850_at,4134
33851_at,29105
33852_at,7072
33853_s_at,8828
33854_at,51382
33855_at,2885
33856_at,8933
33857_at,55968
33858_at,55968
33859_at,10284
33860_at,23352
33861_at,4848
33862_at,8613
33863_at,10525
33864_at,10771
33865_at,10771
33866_at,7171
33867_s_at,5937
33868_at,84271
33869_at,6777
33870_at,51780
33871_s_at,2350
33872_at,23266 /// 101927458
33873_at,6944
33874_at,8992
33875_at,8992
33876_at,25937
33877_s_at,92140
33878_at,80303
33879_at,10280
33880_at,2181
33881_at,2181
33882_at,26056
33883_at,10278
33884_s_at,10277
33885_at,22889
33886_at,10006
33887_at,9146
33888_at,10120
33889_s_at,9993
33890_at,8490
33891_at,25932
33892_at,5318
33893_r_at,9859 /// 645455
33894_at,10276
33895_at,26751
33896_at,2033
33897_at,55361
33898_at,10445
33899_at,223
338_at,22926
33900_at,10272
33901_at,2030
33902_at,2819
33903_at,1613 /// 693222
33904_at,1365
33905_at,8932
33906_at,10534
33907_at,8672
33908_at,823
33909_at,10262
33910_at,5789
33911_at,5789
33912_at,10269
33913_at,7916
33914_r_at,2235
33915_at,84193
33916_at,11188
33917_at,2036
33918_s_at,8479
33919_at,7106
33920_at,1729
33921_at,2542
33922_at,7799
33923_s_at,7799
33924_at,23258
33925_at,4900
33926_at,56252
33927_i_at,56252
33928_r_at,56252
33929_at,2817
33930_at,23256
33931_at,2879
33932_at,2935
33933_at,10406
33934_at,26054
33935_at,27101
33936_at,2581
33937_at,23333
33938_g_at,23333
33939_at,3736
33940_at,54435
33941_at,4185
33942_s_at,6812
33943_at,2495
33944_at,334
33945_at,959
33946_at,1859
33947_at,2827
33948_at,1395
33949_at,1395
33950_g_at,1395
33951_at,3766
33952_at,80317
33953_at,
33954_at,
33955_at,3592
33956_at,23643
33957_at,
33958_at,
33959_at,9808
33960_s_at,774
33961_at,
33962_at,5251
33963_at,566
33964_at,1420
33965_at,6346
33966_at,3574
33967_at,3111
33968_at,7681
33969_at,3467
33970_at,4112
33971_f_at,1618
33972_r_at,1618
33973_at,4888
33974_at,10633
33975_at,685
33976_at,3175
33977_at,2672
33978_at,5244
33979_at,6037
33980_at,5207
33981_at,3565
33982_f_at,7594
33983_at,9398
33984_at,3326
33985_s_at,3326
33986_r_at,3326
33987_at,375 /// 100500810
33988_at,7009
33989_f_at,7009
33990_at,213
33991_g_at,213
33992_at,213
33993_at,4637
33994_g_at,4637
33995_at,2980
33996_at,4829
33997_at,2549
33998_at,4922
33999_f_at,28387
339_at,858
34000_r_at,28387
34001_at,7754
34002_at,3284
34003_at,7167
34004_at,4352
34005_at,5284
34006_s_at,5599
34007_at,2918
34008_at,28954
34009_at,30848
34010_at,58504
34011_at,8739
34012_at,3885 /// 100653049
34013_f_at,5449
34014_f_at,5449
34015_at,5737
34016_s_at,4363
34017_s_at,4363
34018_at,1310
34019_at,1136
34020_at,551
34021_at,3558
34022_at,2921
34023_at,2205
34024_at,1184
34025_at,2559
34026_at,100861554
34027_f_at,8294 /// 8359 /// 8360 /// 8361 /// 8362 /// 8363 /// 8364 /// 8365 /// 8366 /// 8367 /// 8368 /// 8370 /// 121504 /// 554313
34028_at,2842
34029_at,1758
34030_at,7287
34031_i_at,889
34032_at,
34033_s_at,11027
34034_at,9754
34035_at,6554
34036_at,115426
34037_at,3578
34038_at,6540
34039_at,9437
34040_s_at,9437
34041_at,6367
34042_at,1101
34043_at,84830
34044_at,11077
34045_at,196993
34046_at,23616
34047_at,5017
34048_at,2712
34049_at,
34050_at,116285
34051_at,23143
34052_at,2054
34053_at,11055
34054_at,970
34055_at,91
34056_g_at,91
34057_at,9153
34058_at,7700
34059_at,5820 /// 100302185
34060_g_at,5820 /// 100302185
34061_at,5820 /// 100302185
34062_at,2116
34063_at,9400
34064_s_at,9436
34065_at,9480
34066_at,9563
34067_at,164656
34068_f_at,6756
34069_s_at,6760
34070_s_at,64714
34071_at,
34072_s_at,
34073_s_at,2779
34074_s_at,2779
34075_at,10336
34076_at,
34077_at,2833
34078_s_at,1557
34079_at,8552
34080_at,10004
34081_at,
34082_at,54434
34083_at,283459
34084_at,6718
34085_at,6169
34086_at,9294
34087_at,3776
34088_at,11247
34089_at,22997
34090_at,8705
34091_s_at,7431
34092_at,
34093_at,3492 /// 3494 /// 3495 /// 3500
34094_i_at,3500 /// 8935
34095_f_at,3500 /// 8935
34096_at,22995
34097_at,
34098_f_at,
34099_f_at,51067
340_at,4148
34100_at,
34101_at,
34102_at,3933
34103_at,85865 /// 101927446
34104_i_at,
34105_f_at,3507 /// 100293211
34106_at,2768
34107_at,5208
34108_g_at,5208
34109_at,5625
34110_g_at,5625 /// 102724788
34111_s_at,27185
34112_r_at,3275
34113_at,6121
34114_at,390616
34115_at,23431
34116_at,785
34117_at,4026
34118_at,482
34119_at,79962
34120_r_at,
34121_at,
34122_at,1447
34123_at,54516
34124_at,
34125_at,7101
34126_at,9024
34127_at,9390
34128_at,10317
34129_at,9515
34130_at,9515
34131_at,23657
34132_at,22987
34133_at,57826
34134_at,
34135_at,
34136_s_at,26716
34137_at,26716
34138_at,2775
34139_at,6754
34140_at,81698
34141_at,
34142_at,
34143_at,1134
34144_at,10333
34145_at,10333
34146_at,4968
34147_g_at,4968
34148_at,6496
34149_at,
34150_at,25834
34151_at,26093
34152_at,6295
34153_at,6295
34154_at,1141
34155_s_at,7299
34156_i_at,8332 /// 8341
34157_f_at,8332
34158_s_at,6507
34159_at,30816
34160_at,60 /// 71
34161_at,4025
34162_at,11030
34163_g_at,11030
34164_at,
34165_at,26257
34166_at,6534
34167_s_at,6534
34168_at,1791
34169_s_at,4952
34170_s_at,5311
34171_at,56926
34172_s_at,8227
34173_s_at,53942
34174_s_at,23266 /// 101927458
34175_r_at,
34176_at,57228
34177_at,8704
34178_at,9278
34179_at,9278
34180_at,9639
34181_at,175
34182_at,3340
34183_at,26112
34184_at,10297
34185_at,57060
34186_at,57060
34187_at,5939
34188_at,490
34189_at,9869
34190_at,1690
34191_at,167227
34192_at,157680
34193_at,10752
34194_at,53405
34195_at,57798
34196_at,57798
34197_at,5296
34198_at,5783
34199_at,10802
341_at,5724
34200_at,1185
34201_at,10294
34202_at,25945
34203_at,1264
34204_at,
34205_at,
34206_at,116985
34207_at,23288
34208_at,57468
34209_at,80271
34210_at,1043
34211_at,55578
34212_at,23287
34213_at,23286
34214_at,9865
34215_at,8227
34216_at,8609
34217_at,8609
34218_at,10290 /// 100996693
34219_at,3641
34220_at,51460
34221_at,22993
34222_at,57795
34223_at,1441
34224_at,3995
34225_at,7469 /// 100126332
34226_at,11183
34227_i_at,10216
34228_r_at,10216
34229_s_at,7355
34230_r_at,7355
34231_at,11143
34232_at,4820
34233_i_at,4820
34234_f_at,4820
34235_at,221395
34236_at,390940
34237_at,10767
34238_at,3547
34239_at,90634
34240_s_at,90634
34241_at,2626
34242_at,26013
34243_i_at,26013
34244_r_at,26013
34245_at,221749
34246_at,221749
34247_at,8492
34248_at,8492
34249_at,7957
34250_at,440073
34251_at,3215
34252_at,
34253_at,23279
34254_at,5900
34255_at,8694
34256_at,8869
34257_at,9863
34258_at,4289
34259_at,23277
34260_at,9894
34261_at,5833
34262_at,1730
34263_s_at,1730
34264_at,23623
34265_at,6447
34266_at,3953 /// 54741
34267_r_at,3953 /// 54741
34268_at,10287
34269_at,26098
34270_at,23658
34271_at,10930
34272_at,5999
34273_at,5999
34274_at,22828
34275_s_at,
34276_at,22981
34277_at,770
34278_at,1964
34279_at,25832 /// 55672 /// 149013 /// 200030 /// 284565 /// 400818 /// 728841 /// 100132406 /// 100288142 /// 101060226 /// 101060684 /// 101929780 /// 102724250
34280_at,2564 /// 407009 /// 574412
34281_at,7447
34282_at,9603
34283_at,64131
34284_at,8100
34285_at,23276
34286_at,10286
34287_at,23275
34288_at,57007
34289_f_at,9862 /// 102466757
34290_f_at,9862
34291_at,2193
34292_at,8269
34293_at,3801
34294_at,3801
34295_at,9958 /// 102465133
34296_at,4281
34297_at,2861 /// 80343
34298_at,3697
34299_at,23598
342_at,5167
34300_at,23598
34301_r_at,3728 /// 3872
34302_at,8666
34303_at,219654
34304_s_at,6303
34305_at,5093
34306_at,4154
34307_at,9375
34308_at,8334
34309_at,1357
34310_at,353
34311_at,2745
34312_at,10499
34313_at,10499
34314_at,6240
34315_at,10939
34316_at,6210
34317_g_at,6210
34318_at,11230
34319_at,6286
34320_at,284119
34321_i_at,10447
34322_r_at,10447
34323_at,9318
34324_at,1203
34325_at,10084
34326_at,1315
34327_at,6596
34328_s_at,6596
34329_at,5062
34330_at,9167
34331_at,2047
34332_at,10007
34333_at,9929
34334_at,1948
34335_at,1948
34336_at,3735
34337_s_at,22823
34338_at,1155
34339_at,80777
34340_at,80777
34341_at,5471
34342_s_at,6696
34343_at,6770
34344_at,8518
34345_at,24148
34346_at,5571
34347_at,25915
34348_at,10653
34349_at,11231
34350_at,6249
34351_at,5335
34352_at,5092
34353_at,23244
34354_at,2263
34355_at,4204
34356_at,9412 /// 101928625
34357_g_at,9412 /// 101928625
34358_at,6150
34359_at,51020
34360_s_at,51020
34361_at,9159
34362_at,6518
34363_at,6414
34364_at,10450
34365_at,10450
34366_g_at,10450
34367_at,26227
34368_at,3066
34369_at,9927
34370_at,372
34371_at,9989
34372_at,10075
34373_at,10075
34374_g_at,10075
34375_at,6347
34376_at,11142
34377_at,477
34378_at,123
34379_at,26284
34380_at,30968
34381_at,1350
34382_at,1641
34383_at,7398
34384_at,4363
34385_at,6391
34386_at,8930
34387_at,9926
34388_at,7373
34389_at,7373
34390_at,8974 /// 101927705
34391_at,3476
34392_s_at,5861
34393_r_at,5861
34394_at,23394
34395_at,9925
34396_at,171023
34397_at,51747
34398_at,10808
34399_at,5741
343_s_at,5167
34400_at,27089
34401_at,7386
34402_at,11171
34403_at,4240
34404_at,50813
34405_at,8078
34406_at,23241
34407_at,5919
34408_at,6253
34409_at,26020
34410_at,4597
34411_at,9061
34412_s_at,2812 /// 5413 /// 100526833
34413_at,81565
34414_at,23392
34415_at,91
34416_at,867
34417_at,349152
34418_at,22866
34419_at,5890
34420_at,7352
34421_g_at,7352
34422_r_at,7352
34423_at,25854
34424_at,22865
34425_at,3140
34426_at,3140
34427_g_at,3140
34428_at,3764
34429_at,8174
34430_at,2875
34431_at,2100
34432_at,9047
34433_at,1796
34434_at,6360
34435_at,366
34436_at,10786
34437_at,7288
34438_at,5272
34439_at,9447
34440_at,25787
34441_at,
34442_at,339479
34443_at,339479
34444_at,9142
34445_at,9910
34446_at,9910
34447_at,1137
34448_s_at,835
34449_at,835
34450_at,2984
34451_at,51678
34452_at,167
34453_at,1556
34454_r_at,344 /// 346 /// 100533990
34455_at,7568 /// 100529855
