ID,ENTREZ_GENE_ID
A_19_P00318444,
A_19_P00318446,
A_19_P00318451,56154
A_19_P00318452,
A_19_P00318453,
A_19_P00318454,
A_19_P00318455,
A_19_P00318461,
A_19_P00318463,
A_19_P00318474,
A_19_P00318478,
A_19_P00318481,
A_19_P00318486,
A_19_P00318487,
A_19_P00318492,
A_19_P00318494,
A_19_P00318495,
A_19_P00318496,
A_19_P00318503,
A_19_P00318505,
A_19_P00318507,
A_19_P00318511,
A_19_P00318514,
A_19_P00318516,
A_19_P00318517,
A_19_P00318519,
A_19_P00318522,
A_19_P00318525,22941
A_19_P00318528,
A_19_P00318531,84376
A_19_P00318533,84376
A_19_P00318536,
A_19_P00318537,
A_19_P00318539,
A_19_P00318544,
A_19_P00318545,
A_19_P00318549,
A_19_P00318551,
A_19_P00318552,
A_19_P00318556,
A_19_P00318559,
A_19_P00318561,
A_19_P00318562,
A_19_P00318563,
A_19_P00318564,
A_19_P00318567,
A_19_P00318568,400499
A_19_P00318569,
A_19_P00318572,
A_19_P00318575,
A_19_P00318577,
A_19_P00318580,
A_19_P00318585,
A_19_P00318587,
A_19_P00318588,
A_19_P00318593,
A_19_P00318597,
A_19_P00318599,
A_19_P00318600,
A_19_P00318604,
A_19_P00318608,
A_19_P00318609,
A_19_P00318610,
A_19_P00318611,
A_19_P00318614,
A_19_P00318622,
A_19_P00318635,
A_19_P00318638,
A_19_P00318641,100130890
A_19_P00318643,
A_19_P00318645,643911
A_19_P00318649,
A_19_P00318652,
A_19_P00318653,
A_19_P00318656,
A_19_P00318659,
A_19_P00318661,
A_19_P00318663,
A_19_P00318666,
A_19_P00318670,
A_19_P00318671,79149
A_19_P00318675,
A_19_P00318677,
A_19_P00318679,
A_19_P00318684,
A_19_P00318685,
A_19_P00318692,
A_19_P00318694,
A_19_P00318701,
A_19_P00318704,728591
A_19_P00318705,
A_19_P00318706,
A_19_P00318708,
A_19_P00318710,
A_19_P00318715,
A_19_P00318718,
A_19_P00318719,
A_19_P00318725,
A_19_P00318726,
A_19_P00318727,
A_19_P00318728,
A_19_P00318734,
A_19_P00318740,
A_19_P00318741,
A_19_P00318746,
A_19_P00318747,
A_19_P00318751,
A_19_P00318753,9534
A_19_P00318757,
A_19_P00318758,
A_19_P00318759,
A_19_P00318761,
A_19_P00318764,
A_19_P00318768,
A_19_P00318769,731220
A_19_P00318775,
A_19_P00318780,
A_19_P00318783,
A_19_P00318786,
A_19_P00318790,
A_19_P00318791,
A_19_P00318794,
A_19_P00318798,
A_19_P00318801,
A_19_P00318803,
A_19_P00318806,
A_19_P00318813,
A_19_P00318815,
A_19_P00318818,
A_19_P00318821,
A_19_P00318826,
A_19_P00318831,
A_19_P00318833,
A_19_P00318835,
A_19_P00318838,
A_19_P00318840,
A_19_P00318842,
A_19_P00318845,
A_19_P00318846,
A_19_P00318847,
A_19_P00318848,
A_19_P00318853,
A_19_P00318857,
A_19_P00318860,
A_19_P00318861,
A_19_P00318869,
A_19_P00318870,
A_19_P00318874,
A_19_P00318875,
A_19_P00318878,
A_19_P00318883,
A_19_P00318884,
A_19_P00318885,
A_19_P00318886,
A_19_P00318889,85379
A_19_P00318894,51621
A_19_P00318899,
A_19_P00318900,
A_19_P00318901,
A_19_P00318902,
A_19_P00318904,
A_19_P00318909,
A_19_P00318912,
A_19_P00318915,
A_19_P00318916,
A_19_P00318919,
A_19_P00318923,
A_19_P00318927,
A_19_P00318930,
A_19_P00318932,
A_19_P00318936,
A_19_P00318938,
A_19_P00318940,
A_19_P00318946,
A_19_P00318949,
A_19_P00318951,
A_19_P00318954,
A_19_P00318956,
A_19_P00318957,
A_19_P00318958,
A_19_P00318959,
A_19_P00318960,
A_19_P00318964,
A_19_P00318967,
A_19_P00318970,
