ID,ENTREZ_GENE_ID
A_24_P289954,340526
A_23_P33927,
A_23_P56798,52
A_23_P327307,5062
A_23_P170337,8659
A_24_P182586,92703
A_23_P416766,8715
A_23_P363831,26273
A_24_P144625,
A_24_P913828,4584
A_23_P329286,741
A_23_P18913,285659
A_23_P420218,59283
A_23_P92025,63924
A_32_P187234,653784
A_32_P204795,
A_23_P156996,728743
A_24_P579439,
A_32_P89827,374491
A_23_P201538,3725
A_24_P366535,
A_23_P113692,
A_23_P55518,4092
A_23_P219176,6256
A_24_P263937,374969
A_32_P181452,
A_24_P236956,9545
A_24_P33048,122525
A_24_P304419,3479
A_23_P65930,84936
A_23_P74653,10726
A_23_P214059,2908
A_23_P321959,113402
A_23_P127322,4838
A_23_P31006,3127
A_23_P157669,4715
A_24_P29703,23608
A_24_P289834,
A_23_P122052,493869
A_23_P120378,
A_23_P77971,3674
A_24_P257022,7139
A_23_P61919,1607
A_23_P134454,857
A_23_P43765,55669
A_32_P210622,
A_24_P100627,26033
A_23_P16817,1195
A_23_P125423,715
A_32_P181593,
A_23_P257763,91653
A_23_P163787,4313
A_24_P876152,
A_23_P110433,23398
A_23_P145016,10902
A_23_P94563,3442
A_23_P53724,9746
A_23_P166848,4057
A_32_P64286,
A_32_P112881,29934
A_23_P96008,10892
A_32_P155721,
A_32_P137632,64839
A_23_P97123,84832
A_23_P69513,6002
A_24_P195205,
A_24_P914208,
A_24_P925709,11188
A_24_P226755,9760
A_23_P83175,401494
A_24_P322426,5739
A_24_P522399,
A_23_P398947,148281
A_23_P67661,1346
A_24_P23951,400892
A_23_P149998,64081
A_23_P40433,59271
A_23_P11507,26009
A_23_P53397,6667
A_23_P345799,
A_23_P25097,84298
A_24_P354451,8310
A_24_P85590,
A_23_P155828,57533
A_23_P106773,6799
A_23_P385835,2850
A_23_P76799,11177
A_32_P50463,
A_23_P52109,5563
A_23_P204721,359
A_23_P255076,112611
A_24_P921477,124512
A_24_P216014,2689
A_23_P7201,80306
A_32_P132169,
A_23_P105900,690
A_24_P59506,51507
A_23_P402287,222484
A_24_P583225,349114
A_23_P314726,5298
A_24_P241815,3726
A_23_P37623,23015
A_24_P932451,
A_32_P58029,
A_23_P315451,84063
A_23_P358944,5371
A_23_P214432,54676
A_24_P765923,
A_23_P68436,128488
A_32_P86616,
A_23_P333683,285313
A_24_P247861,
A_23_P109001,9675
A_23_P30983,375519
A_24_P196307,
A_23_P137434,26994
A_23_P160406,51133
A_32_P118568,
A_23_P373584,137868
A_23_P139123,710
A_23_P106080,84659
A_23_P109235,22913
A_32_P171793,7098
A_23_P109269,3911
A_24_P147461,5271
A_24_P752362,
A_24_P284584,84527
A_23_P352799,283869
A_24_P913096,
A_23_P62255,2925
A_24_P936875,84444
A_24_P145333,
A_23_P366426,91133
A_32_P823874,
A_23_P120845,7494
A_24_P289106,100287171
A_23_P64051,55561
A_24_P108401,354
A_23_P105144,57758
A_32_P37988,
A_24_P350499,
A_23_P63696,84545
A_24_P63563,9812
A_23_P65733,54989
A_23_P161998,3263
A_23_P27256,57045
A_32_P94354,
A_23_P17739,7625
A_23_P395609,90362
A_23_P22854,54858
A_24_P100613,284217
A_32_P6107,642819
A_24_P710270,
A_23_P77192,
A_24_P307993,
A_23_P44363,57513
A_23_P774,9909
A_23_P97296,55707
A_23_P109774,27107
A_24_P383267,85452
A_23_P313560,8202
A_23_P64854,9119
A_24_P378987,207063
A_32_P30693,8607
A_23_P208393,90324
A_32_P198325,388886
A_24_P173790,
A_23_P77043,79820
A_23_P169619,4299
A_23_P322076,90874
A_23_P330895,4793
A_23_P121253,8743
A_23_P16609,440515
A_32_P140220,
A_23_P103661,55249
A_23_P123608,3717
A_24_P935054,4586
A_23_P425332,57718
A_23_P87041,9854
A_23_P36962,5611
A_23_P17490,29058
A_24_P7232,79567
A_23_P94494,7091
A_24_P290188,
A_23_P367420,8747
A_23_P81219,51316
A_32_P8971,
A_23_P68138,
A_23_P304311,10439
A_24_P342279,1387
A_23_P124823,23478
A_23_P123454,79873
A_23_P205428,2290
A_23_P134225,65999
A_23_P430068,10630
A_24_P921260,
A_24_P337239,2250
A_32_P26017,
A_24_P396167,1521
A_24_P521544,
A_23_P14482,51637
A_23_P58321,890
A_24_P326511,10580
A_32_P43372,
A_32_P139338,
A_24_P41706,
A_23_P348194,5581
A_32_P834652,
A_23_P164912,64130
A_23_P87603,6895
A_23_P50735,339318
A_32_P69492,5429
A_24_P378368,8720
A_32_P106669,
A_24_P59111,1804
A_32_P95960,29121
A_24_P171141,
A_23_P327499,340596
A_23_P150281,9537
A_24_P134683,10134
A_23_P129225,4308
A_23_P408996,154141
A_23_P160862,3192
A_23_P502654,6470
A_24_P810697,439921
A_24_P359050,
A_23_P73297,9223
A_23_P83351,25861
A_24_P107941,79650
A_23_P369815,356
A_24_P611114,
A_24_P861869,
A_23_P206454,92806
A_23_P91262,5740
A_23_P330419,93650
A_23_P163227,548596
A_23_P152038,114791
A_23_P110253,3815
A_24_P92771,
A_23_P65717,79875
A_23_P501319,51666
A_24_P317637,23660
A_24_P255005,
A_23_P163380,10588
A_32_P209250,
A_24_P117845,65268
A_32_P193822,9877
A_23_P318039,9125
A_23_P218375,3682
A_23_P253464,84142
A_24_P192556,27433
A_24_P922793,
A_24_P88565,55974
A_23_P210001,7849
A_23_P328836,84458
A_24_P184844,1106
A_23_P24457,57689
A_23_P78958,828
A_32_P99461,81844
A_23_P122782,6950
A_23_P319013,163087
A_24_P923336,
A_23_P84736,1496
A_23_P90497,23547
A_23_P6303,7307
A_23_P398491,359821
A_24_P691775,
A_23_P154522,57504
A_32_P93419,339669
A_23_P211619,80274
A_24_P233915,112950
A_24_P24645,
A_23_P126248,54546
A_23_P351903,153339
A_32_P167511,388701
A_32_P73217,56900
A_24_P929449,29123
A_23_P93046,11336
A_32_P221579,
A_24_P333541,
A_23_P84749,
A_24_P932919,
A_24_P677471,
A_23_P53623,5025
A_23_P375147,54542
A_23_P333228,57574
A_23_P256641,2182//23630
A_23_P32125,23203
A_24_P153568,219972
A_23_P88971,1201
A_24_P372833,9651
A_23_P352469,124460
A_23_P50807,6183
A_23_P58046,51146
A_24_P489399,
A_23_P203103,372
A_32_P181222,3778
A_24_P278156,55151
A_23_P35484,5407
A_23_P381489,114038
A_23_P55448,3859
A_32_P38989,3580
A_24_P414803,5350
A_24_P944437,84159
A_24_P315862,
A_24_P938372,
A_32_P83776,126731
A_24_P918808,4946
A_24_P65507,201254
A_23_P121234,
A_24_P16036,391356
A_24_P135427,100128398
A_23_P336513,25929
A_32_P86456,
A_24_P762767,
A_23_P103631,10969
A_23_P57733,1814
A_23_P359245,4233
A_24_P555473,115123
A_24_P136522,84253
A_23_P7087,
A_23_P57036,958
A_23_P35597,11067
A_23_P377267,9910
A_23_P71908,6619
A_24_P706873,
A_23_P138435,57178
A_32_P26103,10555
A_32_P158253,
A_24_P598406,441191
A_24_P144163,
A_32_P528967,132112
A_23_P340822,257062
A_24_P372012,3382
A_23_P214882,54516
A_24_P525877,
A_23_P201160,913
A_24_P933400,51290
A_23_P366936,286887
A_24_P51184,5611
A_24_P127748,23122
A_24_P935082,
A_23_P121657,9957
A_23_P24294,57084
A_23_P397978,285966
A_24_P280274,338324
A_23_P202334,2263
A_23_P383601,
A_24_P938572,401983
A_24_P388190,3777
A_24_P318073,84881
A_23_P103720,79814
A_24_P926783,400713
A_23_P74526,10450
A_23_P200707,55224
A_23_P93613,4289
A_24_P238131,26032
A_32_P211708,7976
A_23_P86943,6734
A_23_P16683,55621
A_23_P203173,3587
A_23_P29924,85013
A_24_P310756,23219
A_24_P57170,148137
A_24_P409857,3150
A_24_P450194,
A_23_P139825,10138
A_32_P20014,
A_32_P542928,285989
A_32_P226907,100506755
A_23_P7397,56126
A_23_P40952,5894
A_24_P165259,29920
A_23_P319232,23349
A_23_P150407,90993
A_23_P404059,139135
A_32_P216635,283455
A_23_P159893,91851
A_23_P208582,
A_23_P126313,55811
A_24_P186030,5616
A_23_P407684,90850
A_23_P212500,7018
A_24_P23522,168451
A_23_P148798,51377
A_23_P211047,571
A_24_P506680,
A_23_P42112,2853
A_23_P164638,79744
A_24_P60268,80059
A_24_P354748,3077
A_32_P127566,
A_23_P214821,1906
A_24_P216087,54623
A_23_P159622,774
A_24_P251950,167127
A_23_P39718,9637
A_23_P57910,83597
A_23_P87664,9733
A_23_P385084,7798
A_23_P24004,3433
A_24_P111009,9667
A_24_P920555,
A_23_P214578,10107
A_24_P286598,528
A_23_P416011,10407
A_23_P105562,7450
A_24_P324074,
A_24_P843552,
A_32_P221256,403340
A_24_P208909,23321
A_23_P401718,91409
A_32_P127339,
A_24_P75808,
A_23_P211056,94104
A_32_P171143,100533952
A_23_P66311,1773
A_32_P69136,
A_23_P350155,
A_24_P619891,
A_32_P120726,5892
A_24_P911536,
A_24_P666035,374454
A_24_P125434,84203
A_23_P141044,146542
A_24_P161959,374395
A_23_P12755,84171
A_23_P430930,340419
A_24_P931472,
A_23_P29866,
A_24_P942017,100132356
A_23_P128609,6564
A_23_P434919,115273
A_23_P59470,168544
A_24_P153713,91862
A_24_P332711,
A_23_P48807,2585
A_24_P387609,81689
A_23_P95802,26047
A_23_P150467,10798
A_24_P942151,
A_32_P386636,340069
A_23_P108265,26658
A_23_P255486,
A_24_P15965,9534
A_24_P916073,340120
A_24_P418637,23499
A_24_P200583,7320
A_32_P133767,374470
A_24_P921103,
A_32_P208599,
A_32_P60223,84289
A_23_P137715,57645
A_24_P349264,144501
A_24_P912925,10733
A_32_P61313,
A_24_P142269,8479
A_24_P467073,100130933
A_23_P210869,84701
A_23_P218918,2247
A_32_P29408,100240735
A_23_P136777,347
A_23_P380928,100526693
A_24_P62783,2170
A_24_P32708,
A_23_P102816,
A_23_P13899,2597
A_24_P34066,23387
A_32_P41574,
A_32_P131294,
A_23_P90752,51594
A_24_P942354,5306
A_24_P201879,9724
A_23_P130418,4729
A_23_P391164,84450
A_23_P28153,51540
A_23_P30547,3937
A_32_P151594,6726
A_24_P486659,
A_23_P211899,2850
A_23_P147383,8733
A_23_P110492,10299
A_23_P214766,3097
A_32_P103131,6646
A_23_P119634,11045
A_24_P118946,
A_23_P107116,7732
A_32_P200490,
A_23_P53198,84649
A_24_P929558,
A_32_P47874,
A_32_P186741,283237
A_23_P93602,352999
A_24_P273510,
A_32_P209841,
A_23_P411903,2742
A_23_P203267,23650
A_23_P27472,478
A_24_P204604,
A_23_P60069,7419
A_23_P41948,54908
A_23_P75470,57410
A_23_P216920,10783
A_32_P223777,3572
A_32_P200773,6727
A_32_P205241,2700
A_32_P804837,144406
A_23_P99172,84318
A_23_P64217,4297
A_23_P206441,2175
A_24_P113636,729515
A_23_P255837,6542
A_24_P791913,
A_24_P73730,29070
A_23_P48997,9051
A_23_P256773,7260
A_24_P342312,26011
A_24_P46484,55696
A_24_P42527,9522
A_24_P387869,5586
A_32_P90009,57578
A_32_P12820,7534
A_23_P148969,55631
A_23_P355385,5537
A_24_P32715,
A_24_P281443,
A_23_P133315,7690
A_24_P404840,2705
A_24_P5653,81832
A_24_P358305,
A_24_P178415,
A_23_P142125,3270
A_23_P119023,201475
A_23_P21346,10336
A_23_P118313,11345
A_23_P51085,57405
A_23_P69784,79725
A_23_P211748,2960
A_32_P148122,
A_23_P23303,9156
A_32_P231810,
A_23_P212626,
A_23_P251151,4745
A_23_P82738,25788
A_32_P172002,
A_23_P43095,79776
A_23_P323227,5499
A_23_P207905,6398
A_23_P118791,84314
A_23_P252748,7748
A_32_P26461,
A_32_P97253,196541
A_23_P17438,1908
A_23_P130333,7276
A_23_P149812,6251
A_23_P171258,22
A_23_P26476,84219
A_23_P159764,79983
A_24_P602052,
A_23_P406330,64744
A_23_P97442,84065
A_23_P142335,5670
A_24_P642426,
A_24_P81841,1027
A_32_P209365,
A_23_P413051,124056
A_32_P128781,
A_23_P89587,7484
A_23_P39647,6508
A_23_P390576,83890
A_23_P31041,29116
A_24_P913198,
A_24_P457226,
A_23_P309837,85439
A_23_P157879,2219
A_32_P227845,220729
A_24_P307195,132949
A_32_P115277,
A_23_P69738,65997
A_23_P100315,26063
A_23_P399251,285622
A_23_P254801,5335
A_24_P343695,5979
A_32_P197333,
A_23_P306507,3845
A_24_P347310,8909
A_23_P51419,353299
A_32_P189093,
A_24_P924118,
A_32_P21375,
A_23_P92569,80014
A_32_P162520,
A_24_P128563,23633
A_32_P234452,
A_32_P122639,
A_23_P84070,51574
A_32_P17219,
A_32_P82845,341676
A_23_P501276,7280
A_23_P385246,200845
A_23_P115785,92565
A_24_P77904,3206
A_23_P250347,814
A_23_P111657,6469
A_23_P105562,7450
A_23_P502170,51626
A_23_P44088,100289410
A_23_P147900,11281
A_24_P391625,338785
A_23_P28246,151295
A_23_P6589,5395
A_23_P123096,2792
A_23_P146908,9482
A_24_P56363,81617
A_32_P229746,10049
A_23_P73198,
A_24_P606239,5990
A_23_P99920,
A_24_P145107,
A_24_P632230,
A_23_P151133,10867
A_24_P542489,
A_23_P213199,79982
A_23_P423348,133396
A_23_P24870,960
A_23_P59960,83690
A_23_P26674,9665
A_32_P53822,
A_24_P150791,57338
A_23_P162874,3320
A_24_P943352,144132
A_24_P343377,9551
A_23_P57036,958
A_23_P7313,6696
A_24_P239234,273
A_23_P133284,55781
A_32_P27535,92340
A_23_P323166,23524
A_23_P4387,192666
A_24_P374154,10291
A_23_P50376,55422
A_23_P82402,113263
A_23_P418597,85456
A_23_P501754,1440
A_23_P218892,1981
A_23_P59700,10282
A_23_P56339,9524
A_24_P397107,993
A_24_P554408,
A_23_P326739,51111
A_23_P253524,1062
A_24_P936637,
A_23_P71530,4982
A_24_P276385,389852
A_32_P211048,
A_24_P291973,989
A_32_P214471,
A_32_P96000,440695
A_24_P367410,55879
A_24_P927786,
A_24_P589266,344558
A_24_P349117,57512
A_32_P170481,100240735
A_23_P4179,55018
A_23_P379159,254065
A_23_P116259,55800
A_24_P115762,1075
A_24_P852983,
A_23_P167212,5860
A_24_P340776,728734
A_23_P86315,148738
A_23_P167081,5978
A_24_P407717,2885
A_23_P156390,9832
A_23_P117767,54939
A_32_P198445,100506492
A_23_P213255,56916
A_23_P63999,10658
A_32_P201564,342510
A_24_P605612,7058
A_24_P144527,64801
A_23_P112512,147407//92014
A_24_P459963,646074
A_24_P762669,84629
A_24_P320033,941
A_23_P10385,51514
A_23_P90172,23645
A_24_P193624,84937
A_23_P18078,5918
A_24_P930842,
A_23_P11070,84636
A_23_P131375,130814
A_24_P611139,
A_24_P921062,
A_23_P167276,152559
A_24_P408321,9885
A_23_P173,844
A_23_P104798,3606
A_23_P44919,54988
A_24_P943613,23216
A_23_P434548,
A_23_P6381,4330
A_24_P356218,23204
A_32_P39882,
A_23_P148568,56001
A_23_P218584,53335
A_23_P124108,3684
A_24_P914000,54621
A_23_P25974,145567
A_32_P33213,
A_23_P10885,7767
A_23_P35045,257106
A_23_P86470,9023
A_23_P54953,29115
A_24_P923723,124565
A_23_P253464,84142
A_32_P233769,
A_32_P3131,100507642
A_24_P78862,124935
A_32_P195291,165918
A_23_P29994,3516
A_24_P944063,146540
A_32_P55427,
A_23_P71530,4982
A_32_P503113,126402
A_24_P911766,
A_24_P664995,23468
A_23_P209882,
A_24_P289299,115557
A_24_P416301,3607
A_23_P154411,9360
A_23_P214638,10919
A_24_P248167,26094
A_24_P377775,5998
A_23_P254288,
A_24_P18630,84678
A_32_P78311,
A_24_P418044,3137
A_23_P28075,2879
A_24_P687326,
A_32_P126229,401236
A_23_P117286,1203
A_23_P145957,27010
A_23_P152234,146225
A_23_P9255,6850
A_32_P85539,29915
A_24_P109721,
A_23_P253464,84142
A_32_P44274,63922
A_23_P386356,113220
A_24_P152635,51075
A_23_P20578,730112
A_23_P71790,158056
A_24_P191047,54544
A_23_P104188,1999
A_23_P325654,287015
A_23_P205027,84945
A_23_P217009,84688
A_24_P935276,90321
A_24_P637651,5294
A_32_P203292,
A_23_P207400,672
A_24_P185314,8774
A_24_P910504,
A_24_P323628,644128
A_24_P938433,
A_24_P204848,
A_23_P132526,30849
A_32_P164168,
A_24_P215407,1656
A_23_P77459,8883
A_23_P389426,206426
A_24_P384969,
A_24_P88921,7508
A_24_P312790,55800
A_23_P72668,8436
A_24_P936845,
A_23_P103486,1573
A_24_P114255,129642
A_32_P186821,
A_24_P923757,55729
A_23_P218523,126321
A_24_P644556,
A_24_P929246,
A_23_P29851,4043
A_23_P314202,167153
A_24_P489639,
A_32_P181621,
A_24_P63118,10015
A_32_P31757,
A_32_P43711,30837
A_23_P133284,55781
A_24_P382724,55000
A_23_P114616,81573
A_24_P148026,
A_24_P311856,1297
A_32_P170454,8739
A_32_P15838,
A_24_P803801,2969
A_24_P418250,399668
A_32_P92489,114780
A_24_P348892,90416
A_23_P121622,27284
A_24_P126093,158747
A_23_P50907,3685
A_32_P810645,286023
A_24_P936688,54861
A_24_P926450,
A_23_P413761,6428
A_32_P47643,642273
A_32_P131583,
A_24_P921050,
A_23_P51996,6814
A_23_P44956,6165
A_24_P294821,8871
A_23_P146997,55787
A_24_P409230,341276
A_23_P41054,5793
A_24_P941708,55680
A_23_P350617,152831
A_24_P109661,
A_23_P136874,546
A_32_P118942,
A_23_P170581,197320
A_23_P132654,54106
A_32_P896811,
A_24_P285055,83259
A_24_P266880,7316
A_23_P148175,23150
A_24_P122682,5867
A_24_P50759,7124
A_23_P169470,1025
A_24_P81740,6888
A_23_P119042,4818
A_23_P65278,26960
A_24_P49411,54849
A_23_P126135,9927
A_24_P920992,80820
A_24_P705701,
A_32_P17615,
A_23_P422204,51029
A_23_P77020,26277
A_23_P210872,9777
A_23_P96369,55086
A_24_P49447,57589
A_23_P201538,3725
A_23_P410233,27145
A_23_P29939,6622
A_24_P24092,339318
A_23_P66306,56052
A_23_P392457,4040
A_23_P254626,8910
A_24_P11462,113451
A_32_P109794,6815
A_23_P334083,9830
A_23_P42353,51513
A_23_P214411,2739
A_23_P129433,6553
A_24_P916979,
A_23_P348257,9891
A_32_P157945,1832
A_23_P334798,79442
A_23_P147431,4067
A_24_P200219,7348
A_23_P12514,389
A_24_P339611,9141
A_24_P119165,
A_23_P386442,9808
A_24_P261383,79101
A_24_P406664,5887
A_24_P931583,
A_23_P168836,2185
A_24_P127425,
A_24_P127051,
A_24_P109101,339967
A_24_P152793,
A_23_P258340,5478
A_32_P22364,
A_24_P500771,
A_32_P156136,79612
A_23_P322735,117531
A_23_P164284,1366
A_32_P19135,53916
A_23_P115022,128218
A_24_P936327,
A_24_P892464,
A_23_P128706,1778
A_24_P346101,153768
A_24_P914088,
A_23_P144384,51809
A_24_P114334,64795
A_24_P117138,199777
A_23_P40527,6899
A_32_P111873,
A_24_P213396,
A_23_P331992,
A_23_P63896,355
A_23_P48217,81575
A_24_P470794,
A_32_P2177,
A_23_P131846,6615
A_24_P941845,29925
A_23_P344194,387856
A_24_P936155,
A_32_P71736,5283
A_23_P69491,387
A_24_P110172,
A_23_P39605,27233
A_32_P218228,150368
A_23_P111712,7978
A_24_P242299,9406
A_24_P58579,7170
A_23_P55099,5578
A_32_P19724,7472
A_23_P342585,22999
A_23_P1871,390174
A_32_P99019,158521
A_32_P105747,
A_24_P161581,729956
A_23_P211007,8204
A_23_P52903,112936
A_23_P156198,23338
A_23_P144179,1371
A_23_P27180,84081
A_24_P288779,170627
A_23_P7412,79908
A_24_P42001,
A_23_P168909,23414
A_32_P138366,
A_23_P254353,10811
A_24_P109432,65065
A_23_P152995,6532
A_23_P135669,81796
A_32_P138939,
A_32_P3214,727936
A_32_P849727,
A_24_P419058,84059
A_24_P289366,253782
A_24_P355246,5125
A_32_P119736,
A_32_P64263,
A_24_P938352,1368
A_23_P165408,151230
A_23_P131771,7165
A_24_P313262,10776
A_24_P542797,
A_24_P283000,1857
A_23_P6201,149998
A_23_P104199,3688
A_23_P210100,56603
A_23_P84929,92745
A_23_P93623,9296
A_23_P88643,283694
A_23_P24104,5328
A_24_P93371,54939
A_24_P80532,901
A_23_P144746,285676
A_24_P37946,64924
A_23_P216080,84376
A_24_P344711,56894
A_23_P211436,10291
A_23_P216812,1030
A_23_P18806,81555
A_23_P342934,7090
A_32_P124773,
A_32_P175098,
A_24_P785853,
A_23_P96990,4931
A_24_P578437,
A_23_P410746,22853
A_24_P569812,
A_24_P99090,26586
A_32_P154561,
A_24_P153880,440295
A_23_P68773,51816
A_23_P107750,53637
A_24_P50950,283234
A_32_P163247,925
A_24_P471242,
A_32_P209472,58508
A_32_P221907,10665
A_24_P222000,9699
A_23_P24784,7136
A_23_P111995,4017
A_23_P142447,4542
A_23_P385192,266811
A_23_P94683,4799
A_23_P155179,57461
A_23_P74278,5142
A_23_P46549,2165
A_23_P68714,
A_32_P1192,80219
A_24_P931250,246
A_24_P324141,727897
A_24_P944788,3082
A_24_P697573,
A_23_P256297,23076
A_23_P388331,574
A_24_P925966,
A_24_P318319,10001
A_24_P213187,
A_23_P145584,7328
A_23_P49862,162514
A_23_P7961,5225
A_23_P71591,55035
A_23_P404606,153222
A_23_P131534,11250
A_23_P27035,26022
A_23_P25019,5557
A_24_P16361,
A_24_P294931,5528
A_24_P935864,
A_24_P177948,283417
A_23_P319520,203062
A_23_P113184,79068
A_23_P333552,199720
A_23_P14853,4058
A_23_P161706,143872
A_24_P930237,
A_23_P354288,149647
A_23_P427502,84133
A_23_P20676,60560
A_32_P150928,9653
A_23_P312358,222389
A_32_P20523,166815
A_24_P77364,388962
A_23_P200252,84284
A_32_P233911,
A_24_P831005,
A_23_P22473,24140
A_23_P110386,64854
A_23_P99320,3875
A_32_P64558,54900
A_23_P369815,356
A_24_P83922,6631
A_23_P89192,8288
A_23_P215341,55033
A_24_P324520,4515
A_23_P127760,54860
A_23_P151506,26499
A_32_P22263,3150
A_23_P37778,29109
A_32_P50522,2280
A_24_P313822,10298
A_23_P48637,
A_24_P363679,51606
A_32_P106553,
A_24_P801197,283788
A_23_P204941,2706
A_32_P109922,57623
A_24_P32118,23503
A_24_P376029,
A_23_P25086,121214
A_23_P83953,
A_23_P162378,51134
A_23_P319970,
A_23_P254801,5335
A_23_P55251,3675
A_23_P40174,4318
A_24_P652033,100129460
A_24_P911746,
A_23_P2960,207
A_23_P2831,1910
A_24_P234871,
A_23_P134714,10247
A_23_P133174,55858
A_24_P838261,
A_23_P200838,8564
A_23_P201047,7059
A_23_P24275,55853
A_32_P122595,
A_24_P928333,
A_32_P153195,146227
A_23_P215634,3486
A_24_P298723,252951
A_23_P66948,64762
A_23_P82026,5454
A_32_P13370,26260
A_24_P306304,391004
A_23_P216549,9853
A_24_P188085,9639
A_24_P208045,80267
A_23_P62128,4534
A_24_P482124,
A_23_P124570,2241
A_24_P848662,
A_23_P107087,55720
A_23_P334045,56143
A_23_P321349,113174
A_23_P79562,2168
A_23_P393697,55131
A_32_P105465,
A_23_P202837,595
A_24_P7565,
A_23_P103522,6402
A_24_P58177,80017
A_24_P179363,2620
A_23_P60479,3301
A_32_P108636,6134
