ID,ENTREZ_GENE_ID
222442_s_at,55207
222443_s_at,9939
222444_at,51566
222445_at,55334
222446_s_at,25825
222447_at,51108
222448_s_at,51727
222449_at,56937
222450_at,56937
222451_s_at,51114
222452_s_at,60313
222453_at,79901
222454_s_at,55742
222455_s_at,55742
222456_s_at,51474
222457_s_at,51474
222458_s_at,79647
222459_at,79647
222460_s_at,80011
222461_s_at,8924 /// 101929047 /// 101929832
222462_s_at,23621
222463_s_at,23621
222464_s_at,79892
222465_at,51187
222466_s_at,28977
222467_s_at,55291
222468_at,79932
222469_s_at,54472
222470_s_at,55245
222471_s_at,56888
222472_at,54812
222473_s_at,55914
222474_s_at,56993
222475_at,29115
222476_at,57472
222477_s_at,51768
222478_at,51028
222479_s_at,51143
222480_at,55585
222481_at,26515
222482_at,23648
222483_at,79180
222484_s_at,9547
222485_at,2287
222486_s_at,9510
222487_s_at,51065
222488_s_at,51164
222489_s_at,56897
222490_at,55718 /// 101060521
222491_at,138050
222492_at,8566
222493_s_at,60685
222494_at,1112
222495_at,56900
222496_s_at,54502
222497_x_at,51068
222498_at,64343
222499_at,51021
222500_at,51645
222501_s_at,29803
222502_s_at,51569
222503_s_at,55255
222504_s_at,10328
222505_at,64327
222506_at,64327
222507_s_at,56674
222508_s_at,55082
222509_s_at,79894
222510_s_at,23609
222511_x_at,11124
222512_at,51667
222513_s_at,10580
222514_at,64121
222515_x_at,55858
222516_at,26985
222517_at,26985
222518_at,10564
222519_s_at,55081
222520_s_at,55081
222521_x_at,4718 /// 100532726
222522_x_at,55173
222523_at,59343
222524_s_at,140459
222525_s_at,55246
222526_at,54815
222527_s_at,55696
222528_s_at,51312
222529_at,51312
222530_s_at,8195
222531_s_at,55745
222532_at,58477
222533_at,51185
222534_s_at,64423
222535_at,64423
222536_s_at,55893
222537_s_at,56882
222538_s_at,26060
222539_at,
222540_s_at,51773
222541_at,51773
222542_x_at,56997
222543_at,79139
222544_s_at,54904
222545_s_at,80195
222546_s_at,64787
222547_at,9448
222548_s_at,9448
222549_at,9076
222550_at,55156
222551_s_at,65265
222552_at,51026
222553_x_at,55074
222554_s_at,65083
222555_s_at,65080
222556_at,29880
222557_at,50861
222558_at,55197
222559_s_at,55197
222560_at,55915
222561_at,55915
222562_s_at,80351
222563_s_at,80351
222564_at,57645
222565_s_at,23683
222566_at,51111
222567_s_at,51320
222568_at,56886
222569_at,56886
222570_at,23413
222571_at,30815
222572_at,54704
222573_s_at,60485
222574_s_at,79665
222575_at,55209
222576_s_at,26523
222577_at,60492
222578_s_at,79876
222579_at,79876
222580_at,84146
222581_at,9213
222582_at,51422
222583_s_at,10762
222584_at,55154
222585_x_at,51315
222586_s_at,114885
222587_s_at,51809
222588_s_at,55216
222589_at,51701
222590_s_at,51701
222591_at,51657
222592_s_at,51703
222593_s_at,65244
222594_s_at,65244
222595_s_at,11083
222596_s_at,55366
222597_at,9342
222598_s_at,89797
222599_s_at,89797
222600_s_at,55236
222601_at,55236
222602_at,55236
222603_at,79956
222604_at,9330
222605_at,55758
222606_at,55055
222607_s_at,22894
222608_s_at,54443
222609_s_at,51013
222610_s_at,64766
222611_s_at,55269
222612_at,55269
222613_at,57102
222614_at,
222615_s_at,79706 /// 100289561 /// 100630923
222616_s_at,10600
222617_s_at,63877
222618_at,55234
222619_at,23528
222620_s_at,64215
222621_at,64215
222622_at,283871
222623_s_at,51193
222624_s_at,51193
222625_s_at,54820
222626_at,64062
222627_at,51542
222628_s_at,51455
222629_at,51455
222630_at,64864
222631_at,55300 /// 285540
222632_s_at,54585
222633_at,79718
222634_s_at,79718
222635_s_at,80306
222636_at,80306
222637_at,51397
222638_s_at,729515
222639_s_at,101928290 /// 101928317
222640_at,1788
222641_s_at,55731
222642_s_at,55161
222643_s_at,582
222644_s_at,79709
222645_s_at,54442
222646_s_at,30001
222647_at,55343
222648_at,125058
222649_at,64328
222650_s_at,56731
222651_s_at,7227
222652_s_at,84656
222653_at,55163
222654_at,54928
222655_s_at,54928
222656_at,55284
222657_s_at,55284
222658_s_at,54840
222659_at,51194 /// 101180901
222660_s_at,152006
222661_at,55109
222662_at,79660
222663_at,55781
222664_at,79047
222665_at,51115
222666_s_at,10171
222667_s_at,55870
222668_at,79047
222669_s_at,51119 /// 155370
222670_s_at,9935
222671_s_at,65094
222672_at,57128
222673_x_at,159090
222674_at,51490
222675_s_at,55971
222676_at,25798 /// 644975
222677_x_at,
222678_s_at,54165
222679_s_at,54165
222680_s_at,51514
222681_at,56983
222682_s_at,10827
222683_at,56254
222684_s_at,79954
222685_at,54801
222686_s_at,55313
222687_s_at,55331
222688_at,55331
222689_at,55331
222690_s_at,55254
222691_at,51000
222692_s_at,64778 /// 101928615
222693_at,64778 /// 101928615
222694_at,65996
222695_s_at,8313
222696_at,8313
222697_s_at,55347
222698_s_at,55364
222699_s_at,79666
222700_at,64225
222701_s_at,79145
222702_x_at,9419
222703_s_at,79693
222704_at,25885
222705_s_at,10166
222706_at,54883
222707_s_at,93973
222708_s_at,55014
222709_at,10533
222710_at,29925 /// 386724
222711_s_at,64285
222712_s_at,56667
222713_s_at,2188
222714_s_at,51110
222715_s_at,11276
222716_s_at,28966
222717_at,8436
222718_at,58986
222719_s_at,56034
222720_x_at,54953
222721_at,29097
222722_at,4969
222723_at,64856
222724_at,64856
222725_s_at,54873
222726_s_at,10640
222727_s_at,80024
222728_s_at,79101 /// 654320 /// 677792 /// 677805 /// 677822 /// 692063 /// 692072 /// 100302240
222729_at,55294
222730_s_at,51201
222731_at,51201
222732_at,56658 /// 202658
222733_x_at,8568
222734_at,10352
222735_at,55151
222736_s_at,55151
222737_s_at,29117
222738_at,53842 /// 80014
222739_at,80021
222740_at,29028
222741_s_at,55776
222742_s_at,64792
222743_s_at,54494
222744_s_at,55217
222745_s_at,79768
222746_s_at,54836
222747_s_at,6322
222748_s_at,54957
222749_at,51684
222750_s_at,79644
222751_at,64224
222752_s_at,55248
222753_s_at,60559
222754_at,51095
222755_s_at,55636
222756_s_at,408
222757_s_at,51776
222758_s_at,54972
222759_at,51111
222760_at,80139
222761_at,54841
222762_x_at,8994
222763_s_at,55339 /// 84826
222764_at,80150
222765_x_at,51575
222766_at,51728
222767_s_at,79794
222768_s_at,51605
222769_at,64779
222770_s_at,60558
222771_s_at,50804
222772_at,50804
222773_s_at,79695
222774_s_at,81831
222775_s_at,51318
222776_at,55110
222777_s_at,7468
222778_s_at,7468
222779_s_at,55421
222780_s_at,79870
222781_s_at,55071
222782_s_at,51291
222783_s_at,64093
222784_at,64093
222785_x_at,64776
222786_at,55501
222787_s_at,54664
222788_s_at,54665
222789_at,54665
222790_s_at,54665
222791_at,54665
222792_s_at,29080
222793_at,23586
222794_x_at,55149
222795_s_at,55344
222796_at,26024 /// 100526740
222797_at,56896
222798_at,9317
222799_at,29062
222800_at,54952
222801_s_at,64940
222802_at,1906
222803_at,56952
222804_x_at,79269
222805_at,79694
222806_s_at,56946
222807_at,56946
222808_at,79868
222809_x_at,317762
222810_s_at,9462
222811_at,55783
222812_s_at,54509
222813_at,79759
222814_s_at,741
222815_at,51132
222816_s_at,54877
222817_at,80270
222818_at,114884
222819_at,56474
222820_at,57690
222821_s_at,79760
222822_s_at,79812
222823_at,64768
222824_at,11164
222825_at,51633
222826_at,26258
222827_s_at,10324
222828_at,53832
222829_s_at,53832
222830_at,29841
222831_at,79685
222832_s_at,56947
222833_at,54947
222834_s_at,55970
222835_at,79875
222836_at,80155
222837_s_at,80155
222838_at,57823
222839_s_at,64895
222840_at,55102
222841_s_at,29928
222842_at,192670
222843_at,63979
222844_s_at,63826
222845_x_at,51643
222846_at,51762
222847_s_at,112399
222848_at,64105
222849_s_at,79634
222850_s_at,79982
222851_at,55279
222852_at,80007
222853_at,23767
222854_s_at,54960
222855_s_at,51393
222856_at,8862
222857_s_at,27345
222858_s_at,27071
222859_s_at,27071
222860_s_at,80310
222861_x_at,93611
222862_s_at,26289
222863_at,65986
222864_s_at,51222
222865_x_at,79652
222866_s_at,55640
222867_s_at,51003
222868_s_at,10068
222869_s_at,55520
222870_s_at,10678
222871_at,55220
222872_x_at,64859
222873_s_at,79813
222874_s_at,2055
222875_at,56919
222876_s_at,55803
222877_at,8828
222878_s_at,78990
222879_s_at,5429
222880_at,10000
222881_at,10855
222882_s_at,54785
222883_at,65260
222884_at,23567
222885_at,51705
222886_at,63899
222887_s_at,55654
222888_at,54619
222889_at,64858
222890_at,29070
222891_s_at,53335
222892_s_at,55287
222893_s_at,79871
222894_x_at,79133
222895_s_at,64919
222896_at,79041
222897_s_at,55734
222898_s_at,10683
222899_at,22801
222900_at,56675
222901_s_at,3773
222902_s_at,64789
222903_s_at,64506
222904_s_at,79838
222905_s_at,55260
222906_at,28982
222907_x_at,757
222908_at,63895
222909_s_at,9530
222910_s_at,51555
222911_s_at,79742
222912_at,408
222913_at,51274
222914_s_at,80757
222915_s_at,55024
222916_s_at,3069
222917_s_at,6926
222918_at,51209
222919_at,10345
222920_s_at,9840
222921_s_at,23493
222922_at,10008
222923_s_at,10008
222924_at,7871
222925_at,51473
222926_at,51473
222927_s_at,594855
222928_s_at,64760
222929_at,64760
222930_s_at,79814
222931_s_at,79896
222932_at,26298
222933_at,79906
222934_s_at,26253
222935_x_at,64116
222936_s_at,51029
222937_s_at,79148
222938_x_at,5169
222939_s_at,117247
222940_at,6783
222941_at,64854
222942_s_at,26230
222943_at,57733
222944_s_at,79917
222945_x_at,55301
222946_s_at,79000
222947_at,100379224
222948_s_at,51023
222949_at,56000
222950_at,79815
222951_s_at,63926
222952_s_at,51284
222953_at,10888
222954_at,51725
222955_s_at,55855 /// 404636
222956_at,55137
222957_at,129807
222958_s_at,55635
222959_at,54714
222960_at,8912
222961_at,347735
222962_s_at,55388
222963_s_at,11141
222964_at,25862
222965_at,55387
222966_at,9874
222967_at,60482
222968_at,
222969_at,8708
222970_at,
222971_at,4695
222972_at,30813
222973_at,
222974_at,50616
222975_s_at,7812
222976_s_at,7170
222977_at,6836
222978_at,6836
222979_s_at,6836
222980_at,10890
222981_s_at,10890
222982_x_at,54407
222983_s_at,51247
222984_at,51247
222985_at,7532
222986_s_at,51246
222987_s_at,252839
222988_s_at,252839
222989_s_at,29979
222990_at,29979
222991_s_at,29979
222992_s_at,4715
222993_at,51253
222994_at,25824
222995_s_at,57414
222996_s_at,51523
222997_s_at,54460
222998_at,84232
222999_s_at,81669
223000_s_at,50848
223001_at,58505
223002_s_at,22803
223003_at,79002
223004_s_at,51300
223005_s_at,23731
223006_s_at,23731
223007_s_at,23731
223008_s_at,23731
223009_at,55004
223010_s_at,54940
223011_s_at,54940
223012_at,80700 /// 100616371
223013_at,79718
223014_at,54926
223015_at,83939
223016_x_at,9406
223017_at,51060
223018_at,28987
223019_at,64855
223020_at,81037
223021_x_at,51534
223022_s_at,51534
223023_at,51272
223024_at,8907
223025_s_at,8907
223026_s_at,51699
223027_at,51429
223028_s_at,51429
223029_s_at,84231
223030_at,84231
223031_s_at,84231
223032_x_at,27166
223033_s_at,57410
223034_s_at,25912
223035_s_at,10056
223036_at,10056
223037_at,51248
223038_s_at,58516
223039_at,83606
223040_at,51126
223041_at,83692
223042_s_at,65991
223043_at,51234
223044_at,30061
223045_at,54583
223046_at,54583
223047_at,54918
223048_at,54949
223049_at,2885
223050_s_at,54461
223051_at,29101
223052_x_at,
223053_x_at,29101
223054_at,51726
223055_s_at,57510
223056_s_at,57510
223057_s_at,57510
223058_at,83641
223059_s_at,83641
223060_at,55017
223061_at,66005
223062_s_at,29968
223063_at,84886
223064_at,51255
223065_s_at,83930
223066_at,23557
223067_at,51503
223068_at,27436
223069_s_at,27436
223070_at,58515
223071_at,51124
223072_s_at,23559 /// 83444 /// 100532735
223073_at,84641
223074_s_at,83543
223075_s_at,83543
223076_s_at,54888
223077_at,29766
223078_s_at,29766
223079_s_at,2744
223080_at,2744
223081_at,79142
223082_at,30011
223083_s_at,53916 /// 112398 /// 100529264
223084_s_at,23582
223085_at,25897
223086_x_at,51258
223087_at,55862
223088_x_at,55862
223089_at,55591
223090_x_at,55591
223091_x_at,56947
223092_at,56172
223093_at,56172
223094_s_at,56172
223095_at,83742
223096_at,51602
223097_at,54936
223098_s_at,83752 /// 100507577
223099_s_at,83752 /// 100507577
223100_s_at,11164
223101_s_at,81873
223103_at,10809
223104_at,84522
223105_s_at,51522 /// 81853
223106_at,51522
223107_s_at,51538
223108_s_at,51538
223109_at,26995
223110_at,25962
223111_x_at,51742
223112_s_at,4716
223113_at,51524
223114_at,84274
223115_at,9440
223116_at,9564
223117_s_at,55031
223118_s_at,55031
223119_s_at,55031
223120_at,2519
223121_s_at,6423
223122_s_at,6423
223123_s_at,57095
223124_s_at,57095
223125_s_at,81563
223126_s_at,81563
223127_s_at,81563
223128_at,55572
223129_x_at,29116
223130_s_at,29116
223131_s_at,81603
223132_s_at,81603
223133_at,81853
223134_at,56987
223135_s_at,56987
223136_at,51390
223137_at,55146
223138_s_at,170506
223139_s_at,170506
223140_s_at,170506
223141_at,83549
223142_s_at,83549
223143_s_at,55122
223144_s_at,55122
223145_s_at,55122
223146_at,55339 /// 84826
223147_s_at,55339 /// 84826
223148_at,94005
223149_s_at,25930
223150_s_at,25930
223151_at,84259
223152_at,54776
223153_x_at,83590
223154_at,65008
223155_at,84064
223156_at,51649
223157_at,84273
223158_s_at,10783
223159_s_at,10783
223160_s_at,55671
223161_at,57189
223162_s_at,57189
223163_s_at,51530
223164_at,83605
223165_s_at,51447
223166_x_at,55684
223167_s_at,29761
223168_at,58480
223169_s_at,58480
223170_at,26022
223171_at,54808
223172_s_at,51537
223173_at,83985
223174_at,84280
223175_s_at,55527
223176_at,222658
223177_at,221294
223178_s_at,221294
223179_at,83719
223180_s_at,29090
223181_at,29090
223182_s_at,56894
223183_at,56894
223184_s_at,56894
223185_s_at,79365
223186_at,7335 /// 387521 /// 387522
223187_s_at,94101
223188_at,56006
223189_x_at,55904
223190_s_at,55904
223191_at,51241
223192_at,81894
223193_x_at,26355
223194_s_at,63027
223195_s_at,83667
223196_s_at,83667
223197_s_at,56916
223198_x_at,28991 /// 58500 /// 101928879
223199_at,2872
223200_s_at,55341
223201_s_at,84187 /// 101928589
223202_s_at,84187 /// 101928589
223203_at,29057 /// 727866
223204_at,51313
223205_s_at,83746
223206_s_at,57407
223207_x_at,29085
223208_at,83892
223209_s_at,55829
223210_at,91612
223211_at,26061
223212_at,84287
223213_s_at,11244
223214_s_at,11244
223215_s_at,51528
223216_x_at,55893 /// 157574
223217_s_at,64332
223218_s_at,64332
223219_s_at,25904
223220_s_at,83666
223221_at,6341
223222_at,60386
223223_at,64801
223225_s_at,81929
223226_x_at,170463
223227_at,583
223228_at,84247
223229_at,29089
223230_at,84950
223231_at,83940
223232_s_at,57530
223233_s_at,57530
223234_at,10459
223235_s_at,64094
223236_at,84081
223237_x_at,160
223238_s_at,55193
223239_at,51527
223240_at,26269
223241_at,29886 /// 102465503
223242_s_at,79157
223243_s_at,80267
223244_s_at,55967
223245_at,55342
223246_s_at,55342
223247_at,84246
223248_at,83693
223249_at,9069
223250_at,55975
223251_s_at,55608
223252_at,84717
223253_at,54749
223254_s_at,55632
223255_at,55632
223256_at,55632
223257_at,55632
223258_s_at,55632
223259_at,94103
223260_s_at,51426
223261_at,51426
223262_s_at,26127
223263_s_at,26127
223264_at,59274
223265_at,80851
223266_at,55437
223267_at,54931
223268_at,28970
223269_at,84265
223270_at,51496
223271_s_at,51496
223272_s_at,84284
223273_at,84520
223274_at,6941
223275_at,55170
223276_at,85027
223277_at,54859
223278_at,2706
223279_s_at,55075
223280_x_at,64231
223281_s_at,1355
223282_at,10194
223283_s_at,10194
223284_at,57106
223285_s_at,27090
223286_at,23587
223287_s_at,27086
223288_at,84640
223289_s_at,84640
223290_at,23616 /// 57026
223291_at,64960
223292_s_at,64960
223293_at,84219
223294_at,51260
223295_s_at,55692
223296_at,84275
223297_at,83607
223298_s_at,51251
223299_at,90701
223300_s_at,79780
223301_s_at,79780
223302_s_at,79027
223303_at,83706
223304_at,84255
223305_at,51259
223306_at,84650
223307_at,83461
223308_s_at,11091
223309_x_at,50640
223310_x_at,50640
223311_s_at,57504
223312_at,84279
223313_s_at,81557 /// 728239 /// 100124541 /// 101340250
223314_at,81619
223315_at,59277
223316_at,83643
223317_at,84266
223318_s_at,84266
223319_at,10243
223320_s_at,23456
223321_s_at,53834
223322_at,83593
223323_x_at,54822
223324_s_at,54822
223325_at,51061
223326_s_at,80154
223327_x_at,80154
223328_at,83787
223329_x_at,10910
223330_s_at,10910
223331_s_at,11218
223332_x_at,55658
223333_s_at,51129
223334_at,84233
223335_at,51249
223336_s_at,22931
223337_at,10283
223338_s_at,93974
223339_at,93974
223340_at,51062
223341_s_at,60592
223342_at,50484
223343_at,58475
223344_s_at,58475
223345_at,55869
223346_at,57617
223347_at,84939
223348_x_at,84939
223349_s_at,666
223350_x_at,55327
223351_at,55028
223352_s_at,55028
223353_at,81532
223354_x_at,56947
223355_at,56052
223356_s_at,219402
223357_s_at,219402
223358_s_at,5150
223359_s_at,5150
223360_at,84221
223361_at,58527
223362_s_at,55964
223363_at,84262
223364_s_at,57647
223365_at,57647
223366_at,619279
223367_at,84277
223368_s_at,28989
223369_at,28989
223370_at,65977
223371_s_at,3338
223372_at,84304
223373_s_at,81579
223374_s_at,8706
223375_at,55633
223376_s_at,25798
223377_x_at,1154
223378_at,84662
223379_s_at,26524
223380_s_at,26524
223381_at,83540
223382_s_at,84937
223383_at,84937
223384_s_at,89122
223385_at,29785
223386_at,79607
223387_at,53349
223388_s_at,53349
223389_s_at,51545
223390_at,85026
223391_at,81537
223392_s_at,57616
223393_s_at,57616
223394_at,29950
223395_at,25890
223396_at,85025
223397_s_at,51388
223398_at,84270
223399_x_at,440957
223400_s_at,55193
223401_at,56985
223402_at,54935
223403_s_at,84172
223404_s_at,81627
223405_at,80896
223406_x_at,80011
223407_at,84080
223408_s_at,3607
223409_at,3607
223410_s_at,3607
223411_at,57409
223412_at,84078
223413_s_at,55646
223414_s_at,55646
223415_at,54913
223416_at,51639
223417_at,56852
223418_x_at,81573
223419_at,84261
223420_at,85406
223421_at,50626
223422_s_at,83478
223423_at,26996
223424_s_at,7589
223425_at,125950
223426_s_at,54566
223427_s_at,54566
223428_s_at,57461
223429_x_at,57461
223430_at,23235
223431_at,55330
223432_at,23762
223433_at,57002
223434_at,2635
223435_s_at,9752 /// 56134 /// 56135 /// 56136 /// 56137 /// 56138 /// 56139 /// 56140 /// 56141 /// 56142 /// 56143 /// 56144 /// 56145 /// 56146 /// 56147
223436_s_at,83707
223437_at,5465
223438_s_at,5465
223439_at,79576
223440_at,80262
223441_at,26503
223442_at,84276
223443_s_at,201283
223444_at,57337
223445_at,84062
223446_s_at,84062
223447_at,83998
223448_x_at,56945
223449_at,57556
223450_s_at,83548
223451_s_at,51192
223452_s_at,25923
223453_s_at,25923
223454_at,58191
223455_at,84260
223456_s_at,84260
223457_at,26958
223458_at,26470
223459_s_at,54964
223460_at,84254
223461_at,51256
223462_at,84286
223463_at,51715
223464_at,114879
223465_at,10087
223466_x_at,10087
223467_at,51655
223468_s_at,56963
223469_at,54858
223470_at,93183
223471_at,117177
223472_at,7468
223473_at,84769
223474_at,64207
223475_at,83690
223476_s_at,91574
223477_s_at,91574
223478_at,26521
223479_s_at,84269
223480_s_at,57129
223481_s_at,57129
223482_at,83862
223483_at,26297
223484_at,84419
223485_at,84264
223486_at,29083
223487_x_at,59345
223488_s_at,59345
223489_x_at,51010
223490_s_at,51010
223491_at,51122
223492_s_at,9208
223493_at,26272
223494_at,10724
223495_at,83987
223496_s_at,83987
223497_at,57579
223498_at,92521
223499_at,83552 /// 114902
223500_at,10815
223501_at,10673
223502_s_at,10673
223503_at,81615
223504_at,51277
223505_s_at,51277
223506_at,84524
223507_at,10845
223508_at,4851
223509_at,9075
223510_at,8828
223511_at,83932
223512_at,51128
223513_at,55835
223514_at,84433
223515_s_at,51805
223516_s_at,29964 /// 100188893
223517_at,93611
223518_at,1676
223519_at,51776
223520_s_at,63971
223522_at,81571 /// 693185
223523_at,66000
223524_s_at,66000
223525_at,54567
223526_at,83608
223527_s_at,81602
223528_s_at,64745
223529_at,6860
223530_at,11022
223531_x_at,51463 /// 653519
223532_at,51239
223533_at,84230 /// 101927933
223534_s_at,83694
223535_at,83594
223536_at,84249
223537_s_at,81029
223538_at,8293 /// 728492
223539_s_at,8293 /// 728492
223540_at,81607
223541_at,3038
223542_at,84250
223543_at,57595
223544_at,84283
223545_at,2177
223546_x_at,55692
223547_at,51528
223548_at,54823
223549_s_at,83715
223550_s_at,56934
223551_at,5570
223552_at,64101
223553_s_at,79930
223554_s_at,29098
223555_at,54856
223556_at,3070
223557_s_at,23671
223558_at,58493
223559_s_at,58493
223560_s_at,55471
223561_at,10783
223562_at,64098
223563_at,54584
223564_s_at,54584
223565_at,51237
223566_s_at,54880
223567_at,10501
223568_s_at,84513
223569_at,84513
223570_at,55388
223571_at,114904
223572_at,57467
223573_s_at,5522
223574_x_at,5522
223575_at,57670
223576_at,51250
223577_x_at,378938
223578_x_at,378938
223579_s_at,338
223580_at,84727
223581_at,84765
223582_at,84059
223583_at,79626
223584_s_at,25948
223585_x_at,25948
223586_at,56938
223587_s_at,81693
223588_at,83591
223589_at,55659
223590_at,90592
223591_at,84282
223592_s_at,84282
223593_at,51166
223594_at,84216
223595_at,83935
223596_at,9990
223597_at,55600
223598_at,5887
223599_at,117854
223600_s_at,80726
223601_at,93145
223602_at,84749
223603_at,7732
223604_at,84253
223605_at,83733
223606_x_at,55425
223607_x_at,90204
223608_at,84288
223609_at,83853
223610_at,54437
223611_s_at,84708
223612_s_at,84708
223613_at,10975
223614_at,4325
223615_at,51225
223616_at,65251
223617_x_at,83858
223618_at,56776
223619_x_at,55825
223620_at,2857
223621_at,29944
223622_s_at,81888
223623_at,84417
223624_at,93550
223625_at,84668
223626_x_at,83982
223627_at,84206
223628_at,84222
223629_at,26167
223630_at,129790
223631_s_at,64073
223632_s_at,
223633_s_at,
223634_at,23551
223635_s_at,23648
223636_at,84217
223637_s_at,84067
223638_at,84224
223639_s_at,30834
223640_at,10870
223641_at,
223642_at,7546
223643_at,1427
223644_s_at,1427
223645_s_at,246126
223646_s_at,246126
223647_x_at,150274
223648_s_at,53834
223649_s_at,51629
223650_s_at,29982
223651_x_at,8697
223652_at,57412
223653_x_at,56853
223654_s_at,56853
223655_at,283316
223656_s_at,56063
223657_at,84734
223658_at,9424
223659_at,84000
223660_at,140
223661_at,64710
223662_x_at,83479
223663_at,283234
223664_x_at,23786
223665_at,84517
223666_at,27131
223667_at,51661
223668_at,23624
223669_at,55363
223670_s_at,55363
223671_x_at,51611
223672_at,84251
223673_at,5992
223674_s_at,56882
223675_s_at,55591
223676_at,56063
223677_at,83734
223678_s_at,653509 /// 729238
223679_at,1499
223680_at,84775
223681_s_at,10207
223682_s_at,84285
223683_at,84225
223684_s_at,23583
223685_s_at,8559 /// 101928524
223686_at,27010
223687_s_at,54742
223688_s_at,54742
223689_at,10642
223690_at,4053
223691_at,26166
223692_at,64802
223693_s_at,55698
223694_at,81786
223695_s_at,414
223696_at,414
223697_x_at,84267
223698_at,55186
223699_at,84735
223700_at,84057
223701_s_at,55031
223702_x_at,10841
223703_at,83938
223704_s_at,10655
223705_s_at,65056
223706_at,84645
223707_at,6157 /// 619562
223708_at,114900
223709_s_at,80326
223710_at,10344
223711_s_at,29087
223712_at,84105
223713_at,83861
223714_at,10172
223715_at,9024
223716_s_at,9406
223717_s_at,84519
223718_at,84519
223719_s_at,83546
223720_at,84651
223721_s_at,56521
223722_at,56521
223723_at,4241
223724_s_at,54441 /// 442578 /// 442582
223725_at,84657
223726_at,23416
223727_at,30819
223728_at,92806
223729_at,27443
223730_at,10082
223731_at,84073
223732_at,9963
223733_s_at,55370
223734_at,84709
223735_at,84100
223736_at,28981
223737_x_at,83539
223738_s_at,55276
223739_at,29943
223740_at,79992
223741_s_at,94015
223742_at,51073
223743_s_at,51073
223744_s_at,54414
223745_at,100506581
223746_at,6789
223747_x_at,51741
223748_at,83959
223749_at,114898
223750_s_at,81793
223751_x_at,81793
223752_at,55997
223753_s_at,55997 /// 653275
223754_at,84281
223755_at,84063
223756_at,55683
223757_at,64150
223758_s_at,2966 /// 653238 /// 728340
223759_s_at,83903
223760_s_at,7879
223761_at,9965
223762_at,6944 /// 29765
