## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE results/homo_sapiens/naiveB/naiveB/picard/hist/naiveB_S1R1_insert_size_histo.pdf --MINIMUM_PCT 0.05 --INPUT results/homo_sapiens/naiveB/naiveB/align/S1R1/naiveB_S1R1.bam --OUTPUT results/homo_sapiens/naiveB/naiveB/picard/insert/naiveB_S1R1_insert_size.txt --VERBOSITY WARNING --DEVIATIONS 10.0 --METRIC_ACCUMULATION_LEVEL ALL_READS --INCLUDE_DUPLICATES false --ASSUME_SORTED true --STOP_AFTER 0 --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Feb 09 15:56:11 CST 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
207	99	119	15	2212537	272.050746	277.770858	29409336	FR	65	121	165	203	239	285	887	2763	7403	11297	71715			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
271	23854
272	22501
273	24643
274	21537
275	23526
276	20993
277	20151
278	23131
279	23278
280	23064
281	20864
282	20209
283	21111
284	20729
285	20575
286	19585
287	21692
288	19397
289	20764
290	19355
291	20584
292	18340
293	20398
294	18519
295	18605
296	17582
297	19559
298	19045
299	17582
300	20068
301	19583
302	17089
303	18810
304	17707
305	17222
306	17426
307	16584
308	21759
309	16202
310	17327
311	16854
312	15687
313	17907
314	16695
315	18473
316	16376
317	16440
318	18313
319	17247
320	16406
321	14873
322	14045
323	16315
324	14834
325	17206
326	13989
327	13897
328	15048
329	15637
330	16234
331	14556
332	14166
333	13924
334	16183
335	16249
336	13609
337	14575
338	12032
339	14327
340	14418
341	13574
342	15123
343	11832
344	13843
345	14852
346	13873
347	13593
348	11616
349	12526
350	14178
351	14527
352	13772
353	14797
354	13267
355	13170
356	17243
357	13337
358	15876
359	11797
360	13059
361	12001
362	15835
363	13408
364	11831
365	12680
366	11941
367	13828
368	11778
369	11433
370	12858
371	11809
372	14622
373	11323
374	12311
375	14201
376	13376
377	16142
378	13412
379	13703
380	13544
381	11857
382	17221
383	11937
384	12536
385	14608
386	12126
387	17118
388	12423
389	12011
390	13940
391	11801
392	14130
393	15414
394	10194
395	12161
396	11996
397	13618
398	13608
399	11168
400	12835
401	14353
402	12446
403	15833
404	11712
405	14495
406	13662
407	14669
408	12938
409	12162
410	17456
411	14098
412	21958
413	13257
414	14359
415	12494
416	12382
417	13217
418	11194
419	15503
420	12410
421	11278
422	16322
423	11229
424	12315
425	13377
426	12745
427	14581
428	14135
429	11892
430	10169
431	9308
432	12833
433	9827
434	11139
435	9909
436	10604
437	9980
438	9886
439	11288
440	9406
441	8819
442	9292
443	8860
444	8666
445	9898
446	8428
447	9392
448	9414
449	8360
450	8739
451	7710
452	8722
453	8536
454	8515
455	10540
456	7957
457	9518
458	8202
459	7822
460	8291
461	6851
462	8128
463	8027
464	8310
465	7379
466	9640
467	7358
468	7388
469	7484
470	7522
471	7153
472	7617
473	7482
474	7478
475	6473
476	7008
477	6983
478	7387
479	6792
480	7426
481	6716
482	7163
483	6922
484	6600
485	7396
486	6839
487	6789
488	6752
489	6049
490	7211
491	7230
492	6052
493	7585
494	6286
495	7091
496	5688
497	6295
498	6442
499	6324
500	6645
501	5934
502	5652
503	5730
504	5677
505	6326
506	5675
507	5460
508	5633
509	6025
510	5809
511	6064
512	5618
513	5700
514	6062
515	5635
516	5719
517	4991
518	5296
519	5109
520	5252
521	5220
522	5628
523	5161
524	5383
525	5010
526	6036
527	5595
528	5899
529	5097
530	5801
531	5452
532	5537
533	5275
534	5429
535	4830
536	5550
537	5114
538	5406
539	5601
540	4732
541	5496
542	5395
543	4821
544	5203
545	5066
546	5391
547	4960
548	4642
549	4926
550	5023
551	5168
552	4870
553	5160
554	4934
555	5353
556	4675
557	4919
558	4813
559	5317
560	5120
561	5090
562	4704
563	4645
564	4961
565	4987
566	4524
567	4686
568	4202
569	5177
570	5014
571	4923
572	5092
573	4700
574	4925
575	4765
576	4711
577	5266
578	4391
579	4966
580	4716
581	4552
582	4765
583	4876
584	5058
585	4879
586	4449
587	5145
588	4764
589	5009
590	4688
591	4573
592	5036
593	4741
594	4761
595	4866
596	4374
597	4703
598	4480
599	4774
600	4633
601	4400
602	4694
603	5220
604	4697
605	4549
606	4181
607	4189
608	4307
609	4422
610	4561
611	4316
612	4181
613	4938
614	4250
615	5031
616	4807
617	4508
618	5439
619	4812
620	4920
621	5603
622	5452
623	6335
624	6262
625	5390
626	11253
627	4773
628	7165
629	5661
630	6178
631	8471
632	5881
633	7764
634	7058
635	6496
636	10038
637	6506
638	9951
639	7371
640	5847
641	8495
642	5677
643	7597
644	7262
645	7860
646	7797
647	9807
648	8320
649	6393
650	8085
651	6699
652	6503
653	7573
654	7458
655	6244
656	5929
657	5559
658	6726
659	8316
660	6479
661	6047
662	5859
663	7043
664	6101
665	6174
666	6257
667	7639
668	6768
669	5193
670	5018
671	5545
672	4909
673	7084
674	5407
675	6743
676	5268
677	4349
678	5039
679	4754
680	10316
681	5343
682	4111
683	4230
684	4440
685	6044
686	4382
687	4401
688	4430
689	4414
690	4838
691	4271
692	5499
693	4479
694	4390
695	4214
696	3708
697	3636
698	3781
699	4037
700	3846
701	4839
702	4115
703	3574
704	4091
705	4193
706	3651
707	4063
708	3851
709	4006
710	3748
711	3587
712	3673
713	3726
714	4028
715	4046
716	4233
717	3553
718	4061
719	4005
720	3808
721	4142
722	4405
723	4087
724	4297
725	4201
726	3864
727	4093
728	4164
729	4600
730	4989
731	4142
732	4516
733	3983
734	4346
735	4864
736	3833
737	4258
738	4596
739	3897
740	4705
741	3799
742	4190
743	4505
744	3813
745	4323
746	3902
747	4555
748	4160
749	4295
750	4477
751	4462
752	4034
753	4550
754	4493
755	4297
756	4662
757	3857
758	4328
759	4148
760	4080
761	4811
762	4157
763	4810
764	4218
765	4005
766	4637
767	3888
768	4295
769	3926
770	3913
771	4232
772	3961
773	4759
774	3855
775	4247
776	3836
777	4077
778	4358
779	4144
780	4497
781	4478
782	3862
783	3976
784	3953
785	3870
786	4070
787	4154
788	4255
789	4048
790	4662
791	4283
792	3905
793	4203
794	4092
795	4343
796	4123
797	4274
798	4091
799	4196
800	3903
801	4108
802	4542
803	3986
804	4107
805	4578
806	3895
807	6069
808	4081
809	4307
810	4203
811	3891
812	4604
813	3811
814	4119
815	4451
816	4269
817	4979
818	4194
819	3998
820	4684
821	3860
822	4489
823	3791
824	4092
825	3914
826	4770
827	3982
828	4167
829	3759
830	3940
831	3774
832	3906
833	5983
834	3945
835	4154
836	3663
837	3630
838	3426
839	3641
840	3863
841	3651
842	3722
843	3727
844	3733
845	4573
846	3675
847	4591
848	3697
849	3810
850	4621
851	4182
852	4176
853	3799
854	3692
855	4105
856	4063
857	4194
858	3809
859	4181
860	4281
861	4448
862	4239
863	3856
864	4084
865	4663
866	4421
867	4442
868	4537
869	4357
870	4160
871	4799
872	3942
873	4726
874	4338
875	4617
876	4560
877	3930
878	4742
879	4130
880	6079
881	4451
882	4693
883	4745
884	4188
885	5705
886	3988
887	4782
888	4546
889	4824
890	5198
891	4513
892	5535
893	4664
894	4111
895	4259
896	4451
897	5027
898	4511
899	4820
900	4300
901	4979
902	5008
903	4300
904	5049
905	4156
906	4271
907	4200
908	3728
909	4059
910	4284
911	4881
912	4395
913	4669
914	3885
915	3981
916	4745
917	4738
918	4964
919	4034
920	4145
921	3986
922	4000
923	4319
924	3894
925	4547
926	3616
927	4143
928	4105
929	4264
930	4643
931	4097
932	4537
933	4124
934	3856
935	3662
936	4128
937	4002
938	4022
939	4200
940	3338
941	3821
942	4101
943	3445
944	4928
945	3238
946	4582
947	3552
948	2963
949	4924
950	3197
951	4624
952	3264
953	3248
954	4188
955	3334
956	4546
957	3604
958	3984
959	4216
960	3087
961	3723
962	3804
963	3840
964	4945
965	3058
966	3985
967	3337
968	4071
969	4473
970	3380
971	3662
972	4012
973	3392
974	4242
975	3467
976	3332
977	3488
978	3064
979	4905
980	3227
981	3105
982	3490
983	3229
984	4554
985	3102
986	2966
987	3408
988	2702
989	4852
990	2774
991	3723
992	3936
993	2886
994	5558
995	2613
996	3858
997	3451
998	3047
999	4468
1000	2910
1001	3531
1002	3217
1003	3091
1004	3848
1005	2397
1006	3638
1007	2760
1008	3382
1009	3416
1010	2640
1011	3239
1012	3082
1013	3459
1014	3455
1015	2769
1016	3012
1017	3199
1018	2862
1019	2519
1020	3394
1021	2488
1022	3713
1023	2762
1024	3588
1025	3045
1026	2111
1027	4323
1028	2328
1029	4390
1030	2315
1031	2224
1032	3127
1033	2192
1034	3399
1035	2559
1036	2698
1037	2928
1038	2260
1039	3050
1040	2192
1041	2530
1042	2533
1043	2350
1044	2195
1045	2448
1046	2293
1047	2317
1048	2457
1049	2121
1050	2400
1051	2003
1052	2083
1053	1958
1054	2274
1055	2371
1056	2027
1057	2137
1058	1959
1059	2076
1060	2054
1061	2019
1062	2207
1063	2094
1064	2118
1065	2235
1066	2027
1067	2201
1068	2023
1069	2051
1070	2084
1071	2030
1072	2038
1073	2141
1074	1870
1075	1918
1076	1951
1077	2206
1078	2253
1079	1988
1080	2028
1081	1924
1082	1950
1083	2024
1084	1948
1085	2125
1086	2080
1087	1869
1088	2082
1089	1951
1090	2038
1091	2091
1092	1833
1093	1959
1094	1948
1095	2118
1096	2015
1097	2008
1098	1963
1099	1985
1100	1836
1101	2064
1102	1872
1103	1906
1104	2083
1105	1859
1106	2079
1107	1958
1108	1935
1109	1716
1110	1866
1111	1950
1112	2024
1113	1922
1114	1871
1115	1759
1116	1990
1117	1894
1118	1941
1119	1872
1120	1826
1121	1957
1122	1866
1123	1791
1124	1910
1125	1879
1126	1762
1127	1757
1128	1715
1129	1847
1130	1740
1131	1735
1132	1824
1133	1977
1134	2062
1135	1973
1136	1861
1137	1803
1138	1829
1139	1979
1140	1863
1141	2044
1142	2011
1143	2408
1144	2488
1145	2464
1146	3027
1147	3126
1148	2556
1149	3532
1150	3184
1151	3455
1152	3300
1153	3092
1154	4849
1155	3288
1156	4304
1157	6426
1158	3255
1159	5680
1160	4716
1161	5245
1162	4903
1163	3701
1164	5324
1165	4257
1166	4312
1167	5476
1168	5584
1169	6651
1170	4759
1171	4222
1172	5463
1173	5369
1174	4589
1175	6384
1176	4619
1177	5242
1178	4476
1179	5451
1180	8080
1181	4432
1182	7386
1183	3485
1184	5488
1185	4474
1186	4868
1187	6398
1188	2946
1189	5113
1190	4322
1191	5270
1192	5173
1193	5197
1194	5487
1195	3904
1196	3886
1197	3102
1198	5043
1199	5676
1200	3854
1201	3632
1202	3846
1203	4883
1204	4215
1205	4021
1206	3666
1207	2722
1208	2834
1209	2928
1210	2878
1211	3493
1212	4020
1213	3894
1214	3762
1215	2497
1216	2759
1217	2798
1218	2722
1219	3072
1220	2786
1221	2597
1222	2984
1223	2632
1224	2684
1225	2413
1226	2264
1227	2473
1228	2420
1229	2251
1230	2245
1231	2254
1232	2714
1233	2800
1234	2059
1235	2249
1236	1982
1237	2038
1238	2273
1239	2040
1240	2373
1241	2060
1242	1793
1243	2037
1244	1871
1245	1975
1246	1887
1247	1948
1248	2022
1249	2059
1250	2036
1251	1932
1252	1899
1253	1931
1254	1884
1255	2245
1256	1702
1257	2060
1258	1683
1259	1925
1260	1925
1261	1871
1262	1927
1263	2089
1264	1946
1265	1980
1266	1889
1267	1950
1268	1885
1269	1766
1270	1787
1271	1767
1272	2125
1273	2116
1274	2192
1275	1843
1276	1854
1277	1909
1278	1738
1279	1791
1280	1801
1281	1784
1282	1954
1283	1771
1284	1987
1285	1696
1286	1976
1287	1685
1288	1639
1289	1668
1290	1965
1291	2004
1292	1680
1293	1700
1294	1810
1295	1690
1296	1674
1297	1568
1298	1735
1299	1562
1300	1644
1301	1990
1302	1705
1303	1899
1304	1679
1305	1626
1306	1794
1307	1667
1308	1710
1309	1846
1310	1715
1311	1879
1312	1584
1313	1653
1314	1638
1315	1584
1316	1740
1317	1815
1318	1732
1319	2013
1320	1796
1321	1833
1322	1786
1323	1685
1324	1932
1325	1892
1326	1994
1327	1945
1328	1936
1329	1890
1330	1772
1331	1949
1332	1750
1333	1992
1334	1917
1335	2105
1336	2003
1337	2125
1338	1942
1339	1643
1340	1896
1341	1901
1342	2042
1343	1849
1344	1850
1345	1931
1346	1867
1347	1945
1348	1721
1349	1895
1350	2188
1351	1816
1352	2169
1353	1871
1354	1797
1355	1928
1356	1772
1357	1947
1358	1843
1359	1814
1360	1739
1361	1765
1362	1738
1363	1822
1364	1647
1365	1713
1366	1813
1367	1782
1368	1635
1369	1640
1370	1725
1371	1739
1372	1617
1373	1608
1374	1653
1375	1930
1376	1752
1377	1947
1378	1709
1379	3211
1380	1744
1381	2367
1382	1749
1383	1683
1384	1918
1385	1681
1386	1874
1387	2369
1388	1861
1389	3047
1390	1730
1391	1887
1392	1865
1393	1899
1394	2364
1395	2099
1396	2603
1397	1810

