## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE results/homo_sapiens/naiveB/naiveB/picard/hist/naiveB_S1R4_insert_size_histo.pdf --MINIMUM_PCT 0.05 --INPUT results/homo_sapiens/naiveB/naiveB/align/S1R4/naiveB_S1R4.bam --OUTPUT results/homo_sapiens/naiveB/naiveB/picard/insert/naiveB_S1R4_insert_size.txt --VERBOSITY WARNING --DEVIATIONS 10.0 --METRIC_ACCUMULATION_LEVEL ALL_READS --INCLUDE_DUPLICATES false --ASSUME_SORTED true --STOP_AFTER 0 --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Feb 09 17:19:35 CST 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
128	100	41	13	2217723	139.276309	71.628561	34369623	FR	17	33	51	67	83	101	123	171	603	3977	34457			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
207	64549
208	62460
209	62173
210	61036
211	59125
212	57796
213	57900
214	56964
215	56869
216	58602
217	54287
218	53415
219	51837
220	50327
221	50716
222	48191
223	48636
224	48456
225	46693
226	47139
227	45678
228	44489
229	43798
230	42530
231	41731
232	40834
233	39586
234	39568
235	39939
236	38469
237	37982
238	37498
239	36426
240	37188
241	34699
242	34526
243	33608
244	33282
245	33600
246	31937
247	31819
248	30405
249	31051
250	30296
251	30294
252	28846
253	28564
254	28225
255	27390
256	27109
257	26632
258	26028
259	26081
260	25174
261	25133
262	24966
263	24354
264	23596
265	23151
266	22788
267	22283
268	21499
269	21554
270	21383
271	20734
272	20992
273	19866
274	19901
275	19486
276	19127
277	18961
278	18399
279	18477
280	17776
281	17379
282	16733
283	16979
284	17031
285	16669
286	16038
287	15856
288	15561
289	15239
290	15318
291	15130
292	14225
293	13940
294	13600
295	13813
296	13826
297	13822
298	13328
299	12931
300	13394
301	12631
302	12307
303	12117
304	11842
305	11617
306	11765
307	11614
308	11300
309	11160
310	11205
311	10881
312	10525
313	10743
314	10409
315	9937
316	10273
317	9336
318	9572
319	9551
320	9384
321	9393
322	8751
323	8912
324	8560
325	8797
326	8633
327	8320
328	8211
329	7998
330	7982
331	8331
332	7957
333	7607
334	7599
335	7500
336	7347
337	7428
338	7030
339	7178
340	6785
341	6757
342	6611
343	6528
344	6389
345	6469
346	6265
347	6346
348	5878
349	5830
350	5689
351	6002
352	5574
353	5918
354	5589
355	5522
356	5321
357	5454
358	5649
359	5344
360	5249
361	5219
362	5324
363	5450
364	5832
365	5123
366	4995
367	4741
368	4691
369	5136
370	5822
371	5011
372	4625
373	4382
374	4610
375	5336
376	8537
377	5439
378	4401
379	4409
380	4363
381	4672
382	4719
383	4216
384	4284
385	4835
386	4308
387	6614
388	4152
389	4359
390	4369
391	3883
392	4453
393	4136
394	3849
395	4338
396	3845
397	4514
398	3872
399	3877
400	4223
401	3815
402	4681
403	4041
404	4048
405	4165
406	3712
407	4287
408	3933
409	3751
410	5392
411	3714
412	4586
413	3555
414	4161
415	3946
416	3835
417	4079
418	3722
419	3935
420	3982
421	3440
422	3878
423	3813
424	3739
425	4173
426	3551
427	4031
428	4378
429	4240
430	4057
431	3397
432	4421
433	3507
434	3966
435	3593
436	4776
437	3730
438	3743
439	4438
440	4588
441	3601
442	3713
443	3233
444	3409
445	4243
446	3338
447	3582
448	3572
449	3343
450	4383
451	3345
452	3847
453	3155
454	3023
455	5301
456	2936
457	4007
458	2982
459	3040
460	3415
461	2688
462	3355
463	2885
464	3336
465	3048
466	5003
467	3571
468	3267
469	3011
470	3068
471	3037
472	3710
473	3222
474	3519
475	2566
476	3291
477	2583
478	3520
479	2822
480	3638
481	3000
482	3231
483	3318
484	3093
485	3235
486	3373
487	2880
488	3187
489	2405
490	3341
491	2990
492	2534
493	3540
494	2882
495	3331
496	2424
497	2735
498	2908
499	2887
500	2805
501	2381
502	2350
503	2414
504	2226
505	3018
506	2169
507	2334
508	2428
509	2712
510	2645
511	2890
512	2329
513	2343
514	2530
515	2619
516	2390
517	2031
518	2163
519	1875
520	2056
521	1901
522	2303
523	1874
524	1989
525	1836
526	2810
527	2106
528	2478
529	1797
530	2245
531	1953
532	2335
533	2110
534	2300
535	1858
536	2167
537	1774
538	2138

