ENTREZ_GENE_ID,Express
105371022,0
105371027,0
105371045,0
105371046,0
105371048,0
105371049,0
105371050,0
105371083,0
105371113,0
105371130,0
105371142,0
105371184,0
105371200,0
105371242,0
105371248,0
105371252,0
105371260,0
105371264,0
105371267,0
105371272,0
105371286,0
105371346,0
105371374,0
105371414,0
105371430,0
105371458,0
105371485,0
105371506,0
105371541,0
105371562,0
105371564,0
105371592,0
105371620,0
105371644,0
105371653,0
105371672,0
105371708,0
105371730,0
105371766,0
105371789,0
105371795,0
105371807,0
105371814,0
105371824,0
105371828,0
105371830,0
105371831,0
105371841,0
105371849,0
105371855,0
105371899,0
105371907,0
105371967,0
105371969,0
105371994,0
105372009,0
105372030,0
105372035,0
105372041,0
105372045,0
105372068,0
105372069,0
105372127,0
105372138,0
105372143,0
105372147,0
105372179,0
105372240,0
105372267,0
105372268,0
105372273,0
105372280,0
105372288,0
105372352,0
105372360,0
105372397,0
105372401,0
105372412,0
105372440,0
105372476,0
105372482,0
105372493,0
105372556,0
105372573,0
105372626,0
105372672,0
105372682,0
105372746,0
105372749,0
105372751,0
105372808,0
105372824,0
105372833,0
105372840,0
105372893,0
105372894,0
105372907,0
105372937,0
105372944,0
105372950,0
105372980,0
105372988,0
105373006,0
105373010,0
105373044,0
105373051,0
105373054,0
105373085,0
105373098,0
105373100,0
105373144,0
105373159,0
105373170,0
105373174,0
105373185,0
105373199,0
105373244,0
105373251,0
105373289,0
105373299,0
105373343,0
105373347,0
105373352,0
105373373,0
105373377,0
105373378,0
105373383,0
105373400,0
105373496,0
105373514,0
105373519,0
105373525,0
105373537,0
105373553,0
105373600,0
105373615,0
105373682,0
105373683,0
105373757,0
105373780,0
105373805,0
105373853,0
105373876,0
105373878,0
105373934,0
105373958,0
105373979,0
105373984,0
105374042,0
105374057,0
105374088,0
105374104,0
105374119,0
105374134,0
105374177,0
105374205,0
105374219,0
105374244,0
105374250,0
105374293,0
105374312,0
105374338,0
105374344,0
105374374,0
105374410,0
105374428,0
105374436,0
105374438,0
105374449,0
105374461,0
105374484,0
105374516,0
105374540,0
105374580,0
105374582,0
105374596,0
105374618,0
105374624,0
105374631,0
105374644,0
105374647,0
105374676,0
105374716,0
105374727,0
105374729,0
105374758,0
105374774,0
105374802,0
105374836,0
105374978,0
105374988,0
105375009,0
105375013,0
105375014,0
105375015,0
105375115,0
105375118,0
105375166,0
105375216,0
105375224,0
105375267,0
105375283,0
105375297,0
105375341,0
105375355,0
105375380,0
105375396,0
105375401,0
105375423,0
105375430,0
105375475,0
105375483,0
105375501,0
105375519,0
105375556,0
105375589,0
105375606,0
105375614,0
105375622,0
105375624,0
105375650,0
105375679,0
105375706,0
105375726,0
105375743,0
105375744,0
105375787,0
105375814,0
105375843,0
105375847,0
105375851,0
105375861,0
105375929,0
105376023,0
105376124,0
105376171,0
105376199,0
105376230,0
105376310,0
105376348,0
105376354,0
105376365,0
105376380,0
105376381,0
105376382,0
105376386,0
105376435,0
105376444,0
105376453,0
105376468,0
105376480,0
105376527,0
105376554,0
105376557,0
105376561,0
105376569,0
105376570,0
105376606,0
105376609,0
105376633,0
105376650,0
105376654,0
105376671,0
105376672,0
105376673,0
105376680,0
105376736,0
105376748,0
105376806,0
105376827,0
105376845,0
105376854,0
105376879,0
105376946,0
105376955,0
105376975,0
105376992,0
105377003,0
105377007,0
105377031,0
105377067,0
105377068,0
105377096,0
105377105,0
105377108,0
105377146,0
105377175,0
105377180,0
105377192,0
105377209,0
105377213,0
105377224,0
105377245,0
105377247,0
105377256,0
105377307,0
105377348,0
105377355,0
105377389,0
105377390,0
105377441,0
105377443,0
105377448,0
105377466,0
105377480,0
105377488,0
105377503,0
105377536,0
105377540,0
105377556,0
105377573,0
105377602,0
105377610,0
105377617,0
105377623,0
105377652,0
105377671,0
105377682,0
105377716,0
105377736,0
105377849,0
105377860,0
105377924,0
105377959,0
105378020,0
105378044,0
105378049,0
105378052,0
105378083,0
105378137,0
105378220,0
105378231,0
105378238,0
105378305,0
105378311,0
105378318,0
105378328,0
105378349,0
105378385,0
105378386,0
105378397,0
105378402,0
105378425,0
105378499,0
105378516,0
105378531,0
105378580,0
105378614,0
105378616,0
105378666,0
105378668,0
105378696,0
105378712,0
105378716,0
105378732,0
105378736,0
105378738,0
105378739,0
105378744,0
105378753,0
105378763,0
105378769,0
105378785,0
105378788,0
105378803,0
105378828,0
105378853,0
105378909,0
105378933,0
105378934,0
105378952,0
105378960,0
105378966,0
105378992,0
105379006,0
105379030,0
105379054,0
105379098,0
105379109,0
105379127,0
105379132,0
105379194,0
105379242,0
105379252,0
105379268,0
105379269,0
105379270,0
105379301,0
105379391,0
105379407,0
105379444,0
105379447,0
105379478,0
105379487,0
10538,0
10539,1
1054,0
10540,1
10541,1
105416157,0
10542,1
10544,0
105447648,0
10548,0
10549,1
10550,1
10551,0
10552,0
10553,1
10554,1
10555,0
10556,1
10557,0
10558,1
10559,0
1056,0
10560,0
10561,0
105616916,0
105616982,0
10562,0
10563,0
10564,0
10565,0
10566,0
105664404,0
10567,1
10568,0
10569,0
10570,0
10572,0
10573,1
10574,1
10575,1
105751187,0
105755953,0
10576,1
10577,1
10578,0
10579,0
1058,0
10580,0
10581,1
105827617,0
10584,0
10585,0
10586,0
10587,1
10588,1
10589,1
1059,0
10590,0
10591,1
10592,1
10594,1
10595,0
10597,0
10598,1
10599,0
1060,1
10600,0
10602,0
10603,0
10605,0
10606,1
10607,1
10608,0
10609,0
10610,0
10611,0
10612,0
10613,0
10614,0
106144526,0
106144529,0
106144531,0
106144532,0
106144537,0
106144568,0
106144578,0
106144584,0
106144585,0
106144593,0
106144598,0
106144599,0
106144607,0
106144608,0
106146149,0
10615,0
10616,0
10617,1
10618,1
106182118,0
106182249,0
1062,0
10620,0
10621,0
10622,0
10623,0
10625,0
10626,0
10627,1
10628,1
10629,0
1063,0
10630,0
10631,0
10632,0
10633,0
10634,0
10635,0
10636,1
10637,0
10640,0
10641,0
10642,0
10643,0
10644,0
10645,0
106456574,0
10647,0
106478956,0
106478957,0
106478968,0
106478970,0
106478991,0
106479020,0
10648,0
106480429,0
106480738,0
106481742,0
10650,0
10651,1
10652,1
10653,0
10654,1
10655,0
10656,0
10657,1
10658,1
10659,1
1066,0
10660,0
10661,0
106614088,0
10663,0
106632260,0
10664,1
10665,0
10666,0
106660605,0
106660606,0
106660609,0
106660610,0
10667,0
10668,0
10669,0
106699570,0
10670,1
106707243,0
10671,0
10672,1
10673,0
10675,0
10677,0
10678,0
106780802,0
106780825,0
1068,0
10681,0
10682,1
106821730,0
10683,0
10686,0
106865373,0
10687,0
1069,1
10690,0
10691,0
10692,0
10693,0
10694,1
10695,1
10699,0
107,0
1070,0
107075116,0
107080620,0
107080638,0
107080644,0
1071,0
107105282,0
10712,0
10713,1
10714,1
10715,0
10716,0
107161145,0
107161159,0
10717,0
107178918,0
10718,0
1072,1
10720,0
10721,0
10723,0
10724,0
10725,0
10726,1
10728,1
107282092,0
1073,1
10730,0
10732,0
10733,0
10734,0
10735,1
10736,0
10737,0
10738,0
10739,0
107397391,0
107397392,0
10741,1
10742,0
10743,0
10744,0
10745,0
10746,0
10747,0
10749,0
1075,1
10750,1
10752,0
10753,0
10755,0
10758,0
10761,0
10762,1
10763,0
10765,0
10766,0
10767,1
10768,1
10769,0
10771,0
10772,1
10773,0
10775,0
10776,0
10777,0
10778,1
10780,0
10781,0
10782,0
10783,0
10785,0
10786,0
10787,0
10788,1
10791,0
10793,1
10794,0
10795,1
10797,1
10798,0
107983987,0
107983988,0
107983993,0
107984016,0
107984138,0
107984142,0
107984208,0
107984265,0
107984270,0
107984273,0
107984285,0
107984345,0
107984360,0
107984399,0
107984539,0
107984640,0
107984773,0
107984780,0
107984784,0
107984813,0
107984827,0
107984850,0
107984875,0
107984893,0
107984921,0
107984953,0
107984969,0
107984977,0
107985075,0
107985092,0
107985128,0
107985164,0
107985177,0
107985200,1
107985206,0
107985209,0
107985210,0
107985216,0
107985280,0
107985312,0
107985323,0
107985343,0
107985433,0
107985456,0
107985578,0
107985693,0
107985781,0
107985818,0
107985820,0
107985879,0
107985911,0
107985953,0
107986046,0
107986084,0
107986096,0
107986100,0
107986114,0
107986163,0
107986257,0
107986266,0
107986277,0
107986281,0
107986298,0
107986313,0
107986319,0
107986376,0
107986443,0
107986631,0
107986639,0
107986703,0
107986742,0
107986818,0
107986888,0
107986898,0
107986954,0
107986980,0
107987013,0
107987035,0
107987066,0
107987155,0
107987337,0
107987341,0
107987373,0
107987420,0
107987423,0
107987425,1
107987434,0
107987457,0
107987462,1
107987478,0
107987479,0
10799,0
108,0
1080,0
10800,0
10801,0
10802,0
10803,0
10804,0
10806,0
10807,0
10808,1
10809,0
1081,0
10810,0
10811,0
10813,1
10814,0
10815,0
10816,0
10817,0
10818,0
1082,0
10824,0
10825,0
10826,0
10827,1
10838,0
1084,0
10840,0
10841,0
10842,0
10844,0
10845,1
10846,0
10847,0
10848,0
10849,0
10850,0
10855,1
10856,1
10857,1
10858,0
10859,1
10861,0
10863,0
10864,0
10865,0
10866,0
10867,0
10868,0
10869,0
1087,0
10870,0
10871,0
10873,0
10874,0
10875,0
10876,0
10877,0
10878,0
108783646,0
108783654,0
10879,0
1088,0
10880,0
10881,0
10882,0
10884,0
10885,1
10886,0
10887,0
10888,0
1089,0
10890,1
108903150,0
10891,0
10892,1
10893,0
10894,0
10895,0
10897,0
10898,1
10899,0
109,0
10900,0
10901,1
10902,0
10903,0
10904,0
10905,0
10906,0
10907,1
10908,0
10910,1
10911,0
10912,0
10913,0
10914,1
10915,1
10916,1
10917,0
10919,0
10920,1
10921,1
10922,0
10923,1
10924,0
10926,0
10927,0
10928,0
109286553,0
10929,0
10930,0
10933,1
10935,1
10936,0
10938,1
10939,1
10940,0
10941,0
10942,0
10943,1
10944,0
10945,0
10946,1
10947,0
10948,0
10949,1
10950,0
109504726,1
10951,1
10952,1
10953,1
10954,0
10955,0
10956,0
10957,0
10959,1
10960,1
10961,1
109616958,0
109616959,0
109616960,0
109616962,0
109616963,0
109616964,0
109616965,0
109616966,0
109616967,0
109616968,0
109616969,0
109616970,0
109616971,0
109616972,0
109616973,0
109616974,0
109616975,0
109616976,0
109616977,0
109616978,0
109616979,0
109616980,0
109616981,0
109616982,0
109616984,0
109616985,0
109616992,0
109616993,0
109616994,0
109616997,0
109616998,0
109616999,0
109617000,0
109617001,0
109617002,0
109617003,0
109617004,0
109617005,0
109617008,0
109617009,0
109617010,0
109617011,0
109617012,0
109617014,0
109617015,0
109617016,0
109617020,0
109617022,0
109617023,0
109617024,0
10962,0
109623459,0
10963,1
10964,0
10965,1
10966,0
10969,1
10970,0
109703458,0
10971,1
10972,1
109729126,0
109729127,0
109729131,0
109729133,0
109729135,0
109729137,0
109729141,0
109729147,0
109729161,0
109729164,0
109729169,0
109729173,0
109729174,0
109729180,0
109729181,0
109729182,0
109729184,0
10973,0
10974,0
10975,1
10978,0
10979,0
10980,1
10981,0
10982,1
10983,1
10984,0
10985,1
109864269,0
109864274,0
109864281,0
10987,1
10988,1
10989,1
10990,1
10991,0
109910381,0
10992,1
10993,0
10994,1
10998,0
10999,0
11000,0
11001,0
11004,1
11005,0
11006,0
11007,0
11009,0
110091775,0
1101,0
11010,0
11011,0
110116772,1
110117498,0
110117499,0
11012,0
11013,0
11014,0
11015,0
11016,0
11017,1
110175910,0
11018,0
11019,0
1102,0
11020,1
11021,1
11022,0
11023,0
110231149,0
11024,0
11025,1
11026,0
11027,1
1103,0
11030,0
11031,1
11033,0
11034,1
11035,0
110354863,0
11036,0
11037,0
110384692,0
1104,1
11040,0
11041,0
11043,0
11044,0
11045,0
11046,0
11047,1
1105,0
11051,1
11052,1
11054,1
11055,0
11056,1
11057,0
11059,0
110599563,0
110599564,0
110599583,0
110599588,0
1106,1
11060,0
11061,0
11062,0
11063,0
11064,0
11065,1
11066,0
11067,0
11068,0
11069,0
1107,1
11070,0
11072,0
11073,0
11074,0
11075,1
11076,0
11077,0
11078,0
11079,1
1108,1
11080,0
110806272,0
110806277,0
110806279,0
110806280,0
110806283,0
110806285,0
110806286,0
110806290,0
110806296,0
110806297,0
110806298,0
110806299,0
110806300,0
110806301,0
110806303,0
110806308,0
11081,0
11082,0
11083,0
110841583,0
11085,0
11086,0
1109,0
11091,1
11092,0
11093,0
11094,0
11095,0
11096,0
11097,0
11098,0
11099,0
111,0
11100,1
11101,0
11102,0
11103,1
11104,0
11105,0
111064647,0
111064649,0
111064650,0
11107,0
11108,0
111082987,0
111082988,0
111082989,0
111089941,0
1111,0
11112,1
11113,0
11116,0
11117,0
11118,0
111188157,0
11119,0
1112,1
11120,0
111216275,0
111216280,0
111216282,0
111216284,0
11122,0
11123,1
11124,1
111240474,0
11126,0
11127,0
11128,0
11129,0
1113,0
11130,0
11131,0
11132,0
11133,0
11135,0
11136,0
11137,1
11138,0
1114,0
11140,1
11141,0
11142,0
11143,0
11144,0
11145,0
11146,0
11147,0
11148,0
11149,0
11151,1
11152,0
11153,0
11154,0
11155,0
11156,0
11157,1
11158,0
11159,0
1116,0
11160,1
11161,1
11162,0
11163,1
11164,1
111644133,0
11165,0
11166,0
11167,1
11168,1
11169,1
1117,0
11170,0
11171,1
11172,0
11173,0
11174,0
11176,0
11177,1
11178,0
11179,0
1118,0
11180,0
11181,0
11182,0
11183,0
11184,1
11185,0
11186,0
11187,0
11188,1
11189,0
1119,0
11190,0
11191,0
11193,0
11194,0
11196,1
11197,0
11198,1
11199,0
112,0
1120,0
11200,0
11201,0
11202,0
1121,0
11211,0
11212,1
11213,0
11214,1
11215,0
11216,0
112163659,0
11218,0
11219,0
1122,0
11221,0
11222,1
11223,0
11224,1
11226,0
112267859,0
112267871,0
112267877,0
112267895,0
112267897,0
112267931,0
112267968,0
112267986,0
112268039,0
112268117,0
112268124,0
112268148,0
112268173,0
112268176,0
112268216,0
112268269,0
112268289,0
112268389,0
112268408,0
112268411,0
112268441,0
112268472,0
11227,0
11228,0
1123,0
11230,1
11231,1
11232,0
11234,0
11235,1
11236,0
11237,0
11238,0
112398,0
112399,0
1124,0
11240,0
112401,0
11243,1
11244,0
112441426,0
112441433,0
112441434,0
11245,0
112464,0
11247,0
112476,0
112479,0
11248,0
112483,0
112487,0
11249,0
112495,0
11250,0
11251,0
11252,1
11253,0
11254,0
112543478,0
112543493,0
11255,0
112574,0
112577461,0
112577516,0
112577518,0
11258,1
11259,0
112590798,0
112597,0
11260,1
112609,0
11261,1
112611,0
112616,0
11262,1
11264,0
11266,1
11267,0
11269,0
112694756,0
11270,1
112703,0
112714,0
11272,0
112724,0
11273,1
11274,0
112744,0
11275,0
112752,0
112755,0
11276,0
11277,0
112770,0
11278,0
11279,0
1128,0
11280,0
112802,0
112806053,0
11281,0
112812,0
112817,0
11282,0
11283,0
11284,0
112840,0
112840933,0
112840934,0
112849,0
11285,0
112858,1
112869,0
112885,0
1129,0
112903833,0
112935960,0
112935969,0
112936,1
112937,0
112939,0
112942,0
112950,0
112970,0
113,1
1130,0
113000,0
113026,0
11309,0
113091,0
1131,0
11311,0
113115,0
11313,1
113130,0
11314,0
113146,0
11315,1
113157,0
11316,1
11317,0
113174,0
113177,0
113178,0
113179,0
11318,0
113189,0
11319,0
1132,0
11320,0
113201,0
11321,0
113219467,0
11322,1
113220,0
113230,0
113235,0
113246,1
11325,1
113251,1
11326,0
113263,0
113277,0
113278,0
11328,0
11329,1
1133,0
11330,0
11331,1
11332,1
11333,1
11334,0
11335,1
11336,0
11337,0
11338,1
11339,0
113391335,0
1134,0
11340,1
113402,0
11341,0
113419,0
11342,0
11343,0
11344,1
113444,0
11345,1
113451,0
113452,0
113455421,0
113457,0
11346,0
1135,0
113510,0
113523636,0
113523638,0
113523640,0
113523642,0
113540,0
1136,0
113612,0
113622,0
113655,0
113675,0
113691,0
1137,0
113730,0
113746,0
113763,0
113791,0
1138,0
113802,0
113828,0
113829,1
113835,1
113878,0
1139,0
113939925,0
114,0
1140,0
114026,0
114034,0
114036,0
114042,0
114044,0
114049,0
114088,0
1141,0
114108587,0
114112,0
114131,0
114132,1
114134,0
1142,0
114294,1
1143,0
114327,0
114335,0
114336,0
1144,0
114483833,0
114483834,0
1145,0
114515514,0
114515521,0
114548,0
114569,0
114571,0
114599,0
1146,0
114609,0
114614,0
114625,0
114655,0
114659,0
1147,0
114757,0
114758,0
114760,0
114761,0
114769,0
114770,0
114771,0
114780,0
114781,0
114783,0
114784,0
114785,0
114786,0
114787,0
114788,0
114789,0
114790,0
114791,0
114792,0
114793,0
114794,0
114795,0
114796,0
114798,0
114799,0
114800,0
114801,0
114803,0
114804,0
114805,0
114814,0
114815,0
114818,0
114819,1
114821,0
114822,0
114823,0
114824,0
114825,0
114826,0
114827,0
114836,0
114841035,0
114841037,0
114841040,0
114876,0
114879,0
114880,0
114881,0
114882,1
114883,0
114884,0
114885,0
114897,0
114898,0
114899,0
1149,0
114900,0
114902,0
114904,0
114905,0
114907,0
114908,0
114926,0
114928,0
114932,1
114960,0
114971,1
114984,1
114987,0
114990,0
114991,0
115,0
115004,0
115019,0
115024,0
115072896,0
115098,1
115106,0
115111,0
115123,0
115196,0
1152,0
115201,0
115207,0
115209,0
115253422,0
115265,0
115273,0
115286,0
115290,0
115294,0
1153,1
115308161,0
115330,0
115350,1
115352,1
115353,0
115361,1
115362,1
115399,0
1154,0
115409980,0
115416,0
115426,0
1155,1
115509,0
115548,0
115557,0
115560,0
115572,0
115584,0
115650,1
115653,0
115677,0
115701,0
115703,0
115704,0
115708,0
115727,0
115749,0
115752,0
115761,0
115795,0
1158,0
115804232,0
115811,0
115817,1
115825,0
115827,0
115861,0
115891964,0
1159,0
115908,0
115939,0
115948,0
115950,0
115992,0
116,0
1160,0
116028,0
116033993,0
116039,0
116064,0
116068,0
116071,0
116085,0
116092,0
1161,0
116113,0
116115,0
116123,0
116135,0
116138,0
116143,0
116150,0
116151,0
116154,0
116159,0
116173,0
116179,0
116211,0
116224,0
116225,0
116228,1
116236,0
116238,0
116254,0
116255,0
116285,0
1163,1
116328,0
116337,0
116362,0
116369,0
116372,0
116379,0
1164,1
116412,0
116435278,0
116435298,0
116435302,0
116437,0
116441,0
116442,1
116443,0
116444,0
116447,0
116448,0
116449,0
116461,0
116496,0
116511,0
116512,0
116519,0
116534,0
116535,0
116540,1
116541,0
116729,0
116804918,0
116828,0
116832,0
116835,0
116840,0
116841,0
116842,0
116843,0
116844,1
116931,0
116937,0
116938,0
116966,0
116969,0
116983,0
116984,0
116985,1
116986,0
116987,0
116988,0
117,0
117143,0
117144,0
117145,1
117154,0
117155,0
117156,0
117157,0
117159,1
117166,0
117177,0
117178,0
117194,0
117195,0
117196,0
117245,0
117246,1
117247,0
117248,0
117283,0
117285,0
117286,0
117289,0
1173,1
1174,1
1175,1
117531,0
117532,0
117579,0
117581,0
117583,0
117584,0
1176,1
117608,1
117751740,0
1178,0
117854,0
1179,0
118,1
1180,0
1181,0
118142757,0
1182,0
1183,0
1184,0
118421,0
118424,0
118425,0
118426,0
118427,0
118429,0
118430,0
118432,0
118442,0
118460,1
118461,0
118471,0
118472,0
118487,0
118490,0
118491,0
1185,0
1186,0
118611,0
118663,0
118670,0
118672,0
1187,0
118738,0
118788,1
1188,0
118812,0
118813,0
118856,0
118881,0
118924,0
118932,0
118980,0
118987,0
119,0
119016,1
119032,0
1191,1
119180,0
1192,1
1193,0
119391,0
119392,0
119395,0
119467,0
1195,1
119504,1
119548,0
119559,0
119587,0
1196,0
119678,0
119679,0
119682,0
119687,0
119692,0
119694,0
119695,0
119710,0
119749,0
119764,0
119765,0
119772,0
119774,0
1198,0
12,1
120,1
1200,1
120065,0
120066,0
120071,0
1201,0
120103,0
120114,0
120146,0
120224,0
120227,0
120237,0
1203,0
120376,0
120379,0
120400,0
120406,0
120425,0
120526,0
120534,0
120586,0
1207,0
120775,0
120776,0
120787,0
120793,0
120796,0
1208,0
120863,0
120892,0
1209,0
120935,0
120939,0
121006,0
121053,0
1211,1
121129,0
121130,0
1212,1
121214,0
121227,0
121256,0
121260,0
121268,0
121273,0
121274,0
121275,0
121278,0
1213,1
121340,0
121355,0
121364,0
121391,0
121441,0
121456,0
121457,0
1215,0
121504,0
121506,0
121512,0
121536,0
121549,0
121551,0
121599,0
121601,0
121642,0
121643,0
121665,0
121793,0
121838,0
121952,0
122011,0
122042,0
122046,0
122060,0
122183,0
122258,0
122402,0
122416,0
122481,0
122509,0
122525,0
122553,1
122616,0
122618,1
122622,0
122651,0
122664,0
122665,0
122704,0
122706,0
122740,0
122742,0
122748,0
122769,0
122773,0
122786,0
122809,0
122830,0
122876,0
122945,0
122953,0
122961,1
122970,0
123,0
1230,0
123016,0
123036,0
123041,0
123096,0
123099,0
123103,0
123169,0
1232,0
123207,0
123228,0
123263,0
123264,0
123283,0
1233,0
123346,0
123355,0
1234,0
1235,0
123591,0
1236,1
123606,0
123624,0
123688,0
1237,0
123720,0
123722,0
123745,0
123775,0
1238,0
123803,0
123811,0
123872,0
123876,0
123879,0
123904,0
123920,0
123970,0
124,0
1240,0
124044,0
124045,0
124056,0
124093,0
1241,0
124152,0
124220,0
124221,0
124222,0
124245,0
124274,0
124359,0
1244,0
124401,0
124402,0
124404,0
124411,1
124446,0
124454,0
124460,0
124491,0
124512,0
124535,0
124538,0
124540,0
124565,1
124583,0
124590,0
124599,0
124602,0
124626,0
124637,0
124641,1
124739,0
124751,0
124773,0
124783,0
124790,0
124801,1
124808,0
124817,0
124842,0
124857,0
124871,0
124872,0
124912,0
124923,0
124925,0
124930,0
124935,0
124936,0
124944,0
124961,0
124975,0
124976,0
124989,0
124995,1
124997,0
125,0
125050,0
125058,0
125061,0
125111,0
125113,0
125115,0
125144,0
125150,0
125170,0
125206,0
125228,0
125336,0
125476,0
125488,0
125704,0
1258,0
125875,0
125893,1
1259,0
125919,0
125931,0
125950,1
125958,0
125962,0
125963,0
125965,0
125972,0
125981,0
125988,0
125997,0
126,0
1260,0
126003,0
126006,0
126014,0
126017,1
126068,1
126069,0
126070,1
126074,0
126075,0
1261,0
126119,0
126123,0
126129,0
126133,1
126147,0
1262,0
126204,0
126205,0
126206,0
126208,0
126231,1
126248,0
126259,0
126272,0
126282,0
126295,0
126298,0
126299,0
1263,0
126306,0
126308,1
126321,0
126326,0
126328,1
126353,0
126364,0
126370,0
126374,0
126375,0
126382,1
126393,0
1264,0
126402,0
126410,0
126432,0
126433,0
1265,1
126520,0
126526,0
126536,0
126541,0
126549,0
126567,0
1266,0
126626,0
126637,0
126638,0
126661,0
126668,0
126669,0
126695,0
1267,1
126731,0
126755,0
126767,0
126789,0
126792,0
1268,0
126820,0
126823,0
126859,0
126868,0
1269,0
126917,0
126961,0
126969,0
127,0
1270,0
127002,0
127003,0
127018,1
127059,0
127062,0
127064,0
127066,0
127068,0
127069,0
127074,0
127077,0
1271,0
127124,0
1272,0
127247,0
127253,0
127254,0
127255,0
127262,0
127281,0
127294,0
127343,0
127385,0
127391,0
127396,0
127428,0
127435,0
127495,0
127534,0
127540,0
127544,0
127550,0
127579,0
127602,0
127608,0
127623,0
127665,0
127670,0
127687,0
1277,0
127700,0
127703,0
127707,0
127731,0
127733,0
127795,0
1278,0
127829,1
127833,0
127841,0
127845,0
127933,0
127943,0
128,1
1280,0
128025,0
128061,0
128077,0
1281,0
128153,0
128178,0
1282,0
128209,0
128218,0
128229,0
128239,0
128240,1
128272,0
128308,0
128312,0
128338,0
128344,0
128346,0
128360,0
128366,0
128367,0
128368,0
128371,0
128372,0
128387,0
1284,0
128408,0
128414,0
128434,0
128439,0
128486,0
128488,0
128497,0
1285,0
128506,0
128553,0
1286,0
128602,0
128611,0
128637,0
128646,0
128653,0
128674,0
1287,0
128710,0
1288,0
128817,0
128821,0
128822,0
128853,0
128859,0
128861,0
128864,0
128866,1
128869,1
128876,0
1289,0
128954,0
128977,1
128989,0
1290,0
129025,0
129049,0
129080,0
1291,0
129138,0
1292,0
129285,0
129293,0
1293,0
129303,0
1294,0
129401,1
129446,0
129450,0
1295,0
129521,0
129530,0
129531,0
129563,0
1296,0
129607,0
129642,0
129684,0
129685,1
1297,0
129787,0
1298,0
129804,0
129807,0
129831,0
129852,0
129868,0
129880,0
129881,0
1299,0
13,0
130,0
1300,0
130013,0
130026,0
130074,0
130075,0
1301,0
130106,0
130120,0
130132,0
130162,0
1302,0
130271,0
1303,0
130340,0
130355,0
130367,0
130399,0
130497,0
1305,0
130502,0
130507,0
130535,0
130540,0
130557,0
130560,0
130574,0
130576,0
130589,1
1306,0
130612,0
130617,0
1307,0
130733,0
130749,0
130752,0
1308,0
130813,0
130814,0
130827,0
130872,0
130888,0
130916,0
130940,0
130951,0
131,0
1310,0
131034,0
131076,1
131096,0
1311,0
131118,1
131149,0
131177,0
1312,1
131368,0
131375,0
131377,0
1314,1
131405,0
131408,0
131450,0
131474,1
1315,1
131540,0
131544,0
131566,0
131578,0
131583,0
1316,1
131601,0
131616,0
131669,0
1317,0
1318,0
131831,0
131870,0
131873,0
131890,0
131920,0
131965,0
132,1
132001,1
132014,0
132112,0
132141,0
132158,0
132160,0
132200,0
132203,0
132204,0
132228,0
132243,0
132299,1
132320,0
132321,0
132332,0
132430,0
1325,0
1326,0
132612,0
132625,0
132660,0
132671,0
1327,1
132720,0
132724,0
132789,1
132851,0
132864,0
132884,0
1329,1
132946,0
132949,0
132954,0
132989,0
133,0
133015,0
133022,0
133060,0
133121,0
133308,0
133383,0
133396,0
133418,1
133482,0
133491,0
133522,0
133558,0
133584,0
133619,1
133686,1
133688,0
133690,0
1337,1
133746,0
133874,0
1339,0
133923,0
133957,0
134,0
1340,1
134083,0
134111,0
134121,0
134145,0
134147,0
134187,0
134218,0
134265,0
134266,0
134285,0
134288,0
134353,0
134359,0
134391,0
134429,0
134430,1
134492,1
1345,1
134510,1
134526,0
134548,0
134549,0
134553,0
1346,0
134637,0
1347,1
134701,0
134728,0
134829,0
134860,0
134864,0
1349,0
134957,0
135,0
1350,1
1351,0
135112,0
135114,0
135138,0
135152,0
135154,1
1352,1
135228,0
135250,0
135293,0
135295,0
1353,0
135398,0
135458,0
1355,0
1356,0
135644,0
135656,0
1357,0
1358,0
135886,0
135892,0
1359,0
135924,0
135927,0
135932,0
135935,0
135941,0
135946,0
135948,0
136,0
1360,0
136051,0
1361,0
1362,0
136227,0
136242,0
136259,0
136263,0
136288,0
1363,0
136306,0
136319,1
136332,0
136371,0
1364,0
1365,0
136541,0
1366,0
136647,0
1368,0
136853,0
136895,0
1369,0
136991,0
1370,0
137075,0
1371,1
137196,0
137209,0
1373,0
137362,0
137392,0
1374,1
137492,0
1375,0
1376,1
137682,0
137695,0
137735,0
137797,0
1378,0
137814,0
137835,0
137868,0
137872,0
137886,0
1379,0
137902,0
137964,0
137970,0
137994,0
1380,0
138009,0
138046,0
138050,0
138065,0
1381,0
138151,0
138162,0
138199,0
1382,0
138240,0
138241,0
138255,0
138307,0
138311,0
1384,0
138428,0
138429,0
138474,0
1385,1
1386,0
138639,0
138652,0
1387,1
138715,0
138716,0
138724,0
138799,0
1388,0
138802,0
138803,0
138804,0
138805,0
138881,0
138882,0
138883,0
1389,0
138948,0
1390,0
139065,0
139067,0
139081,0
139105,0
139135,0
139170,0
139189,0
1392,0
139201,0
139212,0
139221,0
139231,0
139285,0
1393,0
139322,1
139324,0
139341,1
139363,0
139378,0
1394,0
139411,0
139420,0
139422,0
139425,0
1395,0
139538,0
139562,0
139596,0
139599,0
1396,1
139604,0
139628,0
1397,0
139716,0
139728,0
139735,0
139741,0
139760,0
139793,0
1398,0
139804,0
139818,1
139886,0
1399,1
14,0
140,0
1400,0
140032,0
1401,0
140258,0
140290,0
1404,0
140432,0
140453,0
140456,0
140458,0
